V1,V2,V3,V4,V5,bestlam,rmse
4,5,8,13,15,64.278199604812,31.7999344114328
5,6,13,15,20,1.5897045696533,493.430621268541
7,12,16,20,21,50.2841644866212,110.037865827169
11,12,13,17,18,29.4777149508383,263.907187309039
10,15,16,18,19,65.1055718251736,70.0423904299593
1,5,6,8,16,54.9019456525877,306.773044710705
3,7,11,13,19,24.1611676422499,205.453210925295
5,6,7,17,19,4.6155126135142,314.377902467525
1,3,5,14,17,11.5232516032118,42.0392985800549
9,10,11,12,13,46.8841705399873,193.525397825097
4,6,13,14,19,0.708477791000313,390.800395736411
1,2,5,10,18,8.53460250825776,147.536305291387
1,8,11,15,20,48.880360306681,194.555030299766
7,9,10,11,18,27.5543664116857,187.132470483158
3,5,6,12,14,31.9993453019141,269.120408750844
9,13,15,17,19,13.4443638570816,59.4344226226888
4,5,6,18,21,0.583623197399987,378.50080056231
1,8,12,13,21,66.5708754294162,100.578929783407
2,4,5,6,13,21.2890993469687,5974.6273325213
3,9,12,13,21,61.9216652577825,83.8701689362756
1,7,9,11,16,47.3112087368312,208.549181074858
1,3,4,18,21,3.59686225214059,114.986380683053
1,10,11,14,16,48.6534165947516,212.795828994804
1,2,12,15,16,65.9250395377032,31.777191281079
2,9,12,13,21,75.7354587006633,79.7423863780639
4,14,16,18,21,57.130463378983,97.5059058007622
1,2,6,10,14,48.5190526761164,204.609157760999
3,7,8,9,10,8.65511431797446,123.751630083361
2,6,7,15,17,1.29954476413489,252.156704942187
8,10,13,16,19,5.02538360665508,156.271225565871
1,3,5,8,17,10.9109410265602,27.2941794753708
1,2,5,6,21,52.3619902835854,349.136628996677
1,14,16,19,21,12.3687565065782,98.3619970069862
1,4,8,18,20,63.837914240031,62.6204593069192
2,3,10,17,18,12.2390776360592,98.6633344950063
2,8,14,16,20,7.73101824260119,909.206257458287
2,8,10,19,20,8.92131620758757,83.4624417420868
6,9,10,16,18,63.8187847740655,168.918489110841
3,9,12,15,16,14.2323967937404,755.846709497302
2,11,15,18,21,42.0726611058781,166.444494897591
4,5,7,8,15,66.4093845330129,36.4136301011429
9,10,15,16,20,60.3147933016753,70.4230377649556
1,9,14,17,20,4.93807597050118,77.1216151640176
1,6,9,17,20,56.9650093923253,379.404862030717
1,5,8,13,18,17.0739125924658,50.288653357973
2,5,7,9,15,72.4971953412136,44.3458702645896
1,5,18,20,21,57.494923169944,77.3447735445854
2,5,6,9,20,1.50309248352854,606.647822335787
4,5,6,12,15,44.6671477326826,233.397642415904
4,13,17,19,21,6.8153322402845,111.330428731572
1,7,9,12,13,66.4705364275793,48.4145196638954
4,10,11,20,21,34.9955174735293,234.320716428941
3,4,10,12,14,23.1603345583815,216.26090974234
4,5,13,14,16,0.672248424989953,45.7097456202867
10,12,13,15,19,69.5512011620274,68.6327390987018
5,7,11,12,19,48.5672993818082,166.127184599731
1,10,11,12,21,43.2638287502663,150.961361489512
3,9,10,14,19,8.57447076468941,142.106853847788
1,5,6,17,19,32.7224562809275,583.91750227331
2,3,8,13,15,0.76626279322748,43.9709593441377
1,4,10,11,14,46.3822502297037,207.89915710965
2,7,9,13,14,70.8170970466961,48.5371170686242
3,4,9,16,19,61.0292604182854,51.6306472294638
1,2,9,20,21,5.21265006697366,101.35408114582
2,9,15,18,20,9.33818831464534,40.1804977748574
6,7,12,15,18,0.76936391724271,309.936034767905
2,3,4,13,14,71.8558860810657,27.9177103713924
9,10,16,18,21,11.0505390439852,136.711175707476
2,11,15,16,20,42.314690804517,178.347444900432
2,4,11,12,21,36.9847353821876,183.625550218611
4,5,11,12,17,53.872465071663,195.94418660248
3,9,15,17,20,72.3996395999142,57.6151238412111
6,14,15,16,18,60.3494145891138,300.220690770752
2,3,14,15,17,12.9155649383029,33.8021596820398
5,6,8,9,14,0.785751886512854,320.36623716423
2,5,6,15,17,26.5378373376559,651.322521874106
4,5,13,15,20,65.8889655651114,57.0341344743487
11,13,14,18,21,46.2621879985176,744.068257956178
1,8,9,12,14,69.8129024593684,39.20083210973
2,4,5,6,12,47.4417421510286,4682.17055284633
2,3,7,15,16,65.3816571850606,38.1129839143715
8,10,11,13,16,51.4632904800592,201.013877461929
2,3,9,13,18,18.1801724937713,55.9765867853358
4,9,11,18,19,47.2553680071227,172.923421709283
2,3,4,12,19,73.707039553138,30.4701074435101
3,7,8,11,14,46.3149055565318,222.757841875999
6,11,12,14,20,12.0127369749664,308.705844155801
6,8,9,18,19,2.25919575396786,243.65954201066
7,16,19,20,21,9.28509205293277,137.197200653983
1,7,15,16,20,9.24780234343049,67.9388915872399
3,9,14,16,18,63.7935385245385,56.0352203869096
2,4,14,20,21,6.75407961186655,112.174610527234
4,6,7,16,21,47.4922071514586,232.059042118547
2,3,8,9,11,47.7863076400348,167.374782169407
3,10,13,16,20,2.40237806652288,3813.655394977
3,4,9,14,21,59.9971868228609,84.3735926157319
1,3,12,18,19,4.24883102624363,69.6748563724748
1,3,13,15,19,76.3798530018613,31.0230393647781
5,9,13,18,19,68.2891443336916,43.414827618486
3,6,7,8,18,0.720297445525222,222.719191912027
8,14,16,17,21,25.3596900997409,99.1661970018088
4,6,10,18,20,49.0735859292794,3223.34770668306
5,11,13,14,20,53.0295437479331,188.569099735511
2,6,7,20,21,0.566555293253612,307.427324502101
1,12,13,17,19,16.4508142434597,25.0138342674989
3,10,14,17,20,66.9028802115531,79.3461714889549
1,2,10,11,21,39.9454085909961,156.310154609432
3,4,5,17,19,14.0010579143175,37.3752710563317
2,8,14,18,19,70.1503819824266,29.0715164149837
10,15,16,18,20,60.7863823320972,72.673179645664
3,8,13,17,21,8.71063795033925,115.042808686593
3,9,10,16,20,56.3899468929731,81.0197225484176
2,3,13,15,21,0.791574542958977,147.725037784682
8,11,14,17,18,47.7456176192321,193.474661412024
6,13,15,16,17,12.495607022228,557.393811769326
5,13,15,16,20,65.1095871743193,56.7959302700299
9,10,13,15,20,66.8439982465039,64.2607183574034
2,4,14,15,19,69.3453808539974,29.1503900161771
4,10,15,18,20,60.8533230840631,71.0060591890386
4,8,12,14,18,10.3576975174982,51.1345501894164
5,9,10,11,17,47.3586394284485,222.484073608139
5,8,9,11,17,47.6518016660074,179.044298276621
4,5,6,13,21,0.71484333382799,521.256859978245
3,6,12,14,17,3.53178811111664,369.198314657
3,6,14,17,18,1.501256976804,243.492818736788
11,14,16,17,21,46.631600358215,212.63515085287
4,5,13,16,19,0.641587941961658,43.6035563275535
2,8,10,15,18,68.8966032407684,54.0296821421425
3,4,7,13,14,38.9107205663925,21.3758653403229
8,13,18,19,20,6.72323356043944,71.7159234008243
4,5,10,15,20,60.2966903682607,71.8128746565302
9,15,16,17,18,23.9082648167866,64.1274654212728
3,9,12,14,15,65.7830550585051,39.2386534403198
6,7,8,16,21,0.520638684057767,302.730439490211
2,8,13,17,18,0.705666849155797,69.4713921924521
2,6,16,17,21,1.81475922560213,315.511157755415
2,4,11,13,20,24.1112901819501,252.976045526171
1,5,13,15,16,6.10641320544152,42.7860788965884
6,11,12,15,19,15.0810228163242,376.841798903934
11,12,14,15,19,43.5734875995846,169.973364431255
3,8,13,20,21,0.546466476970149,151.51105401205
10,17,19,20,21,17.7849394104616,77.1078496674122
3,7,10,12,21,58.8633658239718,154.667237762204
3,5,13,17,18,12.977813864184,67.5034289546435
1,2,11,12,18,55.8740284288505,224.817001394427
1,6,15,19,20,41.4955581996889,475.979803199179
4,6,9,10,21,53.7001104737269,168.239989197497
1,2,10,12,19,71.179846292807,64.1298034866636
3,7,9,15,16,12.6242733328628,63.4998273832422
1,9,14,16,19,9.20967681202139,63.9933285430903
8,11,15,17,19,49.5301316382175,189.469014783498
5,7,11,12,14,50.5688287675037,199.580725795272
3,11,13,14,21,49.3460699963415,211.852117009628
1,11,18,19,20,46.2077924853284,148.658061098767
1,12,13,20,21,67.5711837701394,87.4439784307834
4,5,6,8,10,49.5880194385801,481.766403765909
3,8,9,14,16,12.0585315042141,568.582082960526
10,16,17,19,20,21.4847960902032,204.651648619693
3,5,7,13,21,8.4471479278405,104.296719096937
1,3,8,12,18,66.7080552475492,41.6751939464736
6,8,12,14,16,54.7575302781689,345.720520640037
2,6,12,18,19,1.58795738581841,297.4958057306
1,11,15,17,20,46.7184555422709,166.970904231626
1,5,9,13,14,3.68840829641331,63.3164584591263
8,10,14,18,20,9.56310622935285,113.047315441935
3,7,12,18,19,67.9775981887716,48.9214260197873
3,14,16,20,21,55.4466756555829,100.460781724284
5,9,14,18,19,1.99060878836293,85.7128178337351
3,6,12,13,18,0.730643420601799,274.767095842292
6,8,10,12,19,52.9085390331665,220.792121330406
6,10,13,17,19,4.18861013293471,357.022618773896
4,8,11,17,18,46.641450879706,160.82244977968
6,11,12,15,21,18.9111800317488,304.677003609768
1,9,15,19,20,70.7345398187846,50.6962487576274
3,8,9,10,18,61.1406121347069,66.512111321029
1,5,7,10,12,8.17904931778883,151.741857541927
6,10,18,20,21,0.939710445057861,323.572030608585
4,9,11,14,16,50.5859950411406,207.74240569167
8,9,13,17,21,8.95964234976421,100.797700316612
4,7,8,15,18,10.6273955480366,61.4869051086643
8,11,12,16,18,52.436025165894,186.90798298859
3,11,12,15,16,54.132864995974,159.499163040853
2,8,9,10,13,73.9190268719852,65.3498320761496
2,6,13,14,17,2.47405502440298,394.310278326748
4,10,12,18,19,69.5089962561441,71.4906885711765
8,13,15,17,21,9.35406146184083,87.6308937481833
4,7,10,11,14,47.2670150806818,205.869600186516
2,8,10,15,20,79.4107175904497,57.6817581133552
4,5,16,17,19,18.4855130933089,33.8490573254057
3,4,5,6,17,8.68023005631867,477.943869016152
2,6,13,15,18,0.8041940783924,3288.57785182214
1,3,9,12,21,0.669041087407325,97.3150449703769
4,8,11,12,19,55.0892255523009,192.209978628913
1,4,12,13,14,5.3133245753159,19.1461069387429
5,7,8,11,21,44.0268025766281,195.456560492171
1,5,6,12,13,3.29761534045007,6199.4091442607
2,6,8,11,20,14.208289508997,231.214010643434
4,6,8,9,11,22.4864809369989,281.340919856476
9,14,15,17,19,74.1716094959228,38.4453809226247
1,15,16,17,20,24.453057934898,57.9402284628301
3,6,11,17,20,5.98472148027385,298.260914078534
10,17,18,20,21,12.6702868790909,612.712984190579
2,7,9,12,20,9.69707622491468,77.3963639393639
5,7,9,12,21,3.56599615021207,100.638148928276
11,13,14,15,17,55.2520339238249,243.075753734671
3,4,13,14,20,67.1877684933515,56.8837518017897
3,4,5,8,21,57.6204825033882,81.3798605297307
2,10,11,20,21,45.3144790304709,142.774931512832
5,9,11,15,17,52.4780166317304,222.335583676901
2,5,13,19,21,0.754926099703917,200.133579104267
1,7,9,14,18,3.97254558580101,119.473647564136
9,12,14,17,21,11.1374680729135,84.3001483260131
1,3,4,19,21,64.0419989105838,84.9998986800411
2,6,11,16,18,21.182618564297,221.723771406912
8,12,13,14,16,9.03404589735467,402.209581273778
5,14,16,17,18,13.4436189941399,57.1945431463672
1,4,10,14,19,3.36018763466604,162.493744829933
1,2,11,14,18,45.1945095147789,187.755692143097
3,5,8,16,21,8.86162616283068,190.902140433275
3,4,6,9,14,47.0729370220309,225.031126296779
9,11,17,20,21,38.7082792906779,134.44271851847
2,6,8,20,21,1.20392356978392,238.465102317321
5,7,8,9,13,5.59542133989673,93.2210754736553
3,7,11,12,13,32.7472462603717,205.633465174296
2,5,11,17,21,47.1655614527318,212.730394171082
1,4,7,8,11,41.1447655104662,241.371591226005
7,8,18,19,20,8.68177877802707,70.0309877538607
3,4,5,6,20,48.2430645310693,280.122815860789
3,4,12,13,21,9.90685079333249,100.947028022188
2,3,18,19,21,9.5874194293125,86.2906101162831
2,9,14,15,18,75.7505888676882,31.4074983464292
2,5,7,14,20,7.02350730669943,57.903765067723
2,4,5,13,21,73.4283639852748,88.5590489444034
2,4,10,16,18,15.2123700125081,113.751773268524
16,17,18,20,21,19.0911759746986,115.828013323831
3,5,7,17,20,67.4519952137675,59.0977308403308
9,11,13,20,21,40.505823371593,608.237521728004
4,9,11,14,20,46.9546491000365,171.928569060941
4,11,13,14,18,24.6823559022039,192.927531202059
10,11,12,14,19,49.6313797809632,174.309055620845
5,9,13,16,21,6.98966911377885,123.880870699289
9,11,16,17,20,49.5401465644873,143.182218256498
4,6,17,18,20,2.80999692204256,258.850957754997
3,4,7,8,15,66.6026458269246,31.4971469607434
10,11,13,14,21,42.1943416395635,244.620053000799
1,2,4,15,17,11.6040373823525,39.2737122308816
3,7,9,15,18,65.7223972117125,57.3791692748045
1,14,17,18,20,64.0369969325081,58.949796881592
3,9,11,16,17,5.67326946831299,247.579310158766
2,3,11,15,20,24.4567117624559,257.045028305571
5,6,7,10,11,6.18280761480543,306.145524332235
5,9,13,19,21,12.847242802596,107.270489578309
1,3,8,9,11,51.2801596161192,225.009062566911
3,13,16,17,20,73.7403558055135,58.7550142135809
8,11,16,18,19,43.2578428656115,186.182962230505
7,11,12,14,21,43.3456584928179,223.002453047782
1,8,15,16,18,11.035672187967,59.0197778714249
3,10,15,18,19,70.5925189440226,62.0602424684121
5,6,7,13,16,0.766162291738306,293.491081020183
1,5,14,16,18,6.9571211193215,58.8201284362458
2,11,12,16,18,50.8819423774172,194.003668344123
11,12,14,15,20,43.753952327212,3284.10118127408
1,3,7,16,17,8.14519655596329,12.7418412661643
2,15,16,18,20,27.1881841156371,68.6623964458855
7,9,16,17,21,13.5247562737435,110.383571420472
1,5,11,12,21,48.468418687557,182.518030771311
4,5,15,16,21,55.6472211149597,85.9800185301165
7,11,14,20,21,41.5952710216128,177.687648539611
1,4,8,11,20,44.5920112563386,235.767590504945
9,13,14,17,20,16.3445281925896,109.811382855035
1,7,8,10,21,11.495191325772,122.799546574146
3,10,13,15,21,61.7129920183047,129.116944081168
3,4,11,13,16,54.5341146936388,189.5366337552
2,4,6,7,13,50.3652410681332,5029.08027073271
7,9,15,16,21,10.3852045398543,158.352479464602
2,4,9,12,14,6.25760835495017,75.9733270831389
5,10,11,12,15,51.52984450318,196.204783576542
1,8,11,13,14,52.9819931507131,235.638192752338
9,14,15,18,19,70.7873267991642,31.2248890348404
1,2,6,17,19,49.2640984903879,581.27321317058
8,14,17,18,19,18.8516005479742,46.7866336053038
4,7,11,16,18,45.3037414346949,221.473217542086
6,8,11,12,16,5.38026355881879,339.91606502465
5,6,8,12,21,0.601480095530086,593.063611366434
1,2,5,8,13,78.112903924831,26.2291735069396
4,6,7,10,20,0.601747692286279,4669.86877154958
2,11,14,15,19,50.4733833297583,136.41105155664
6,9,10,13,17,3.37434584894644,347.456346561115
1,12,13,18,20,70.2423317885233,61.4231915252119
2,8,10,14,20,6.71497705488005,148.964987885543
1,12,16,19,20,62.1486695593087,57.4664392327838
7,10,11,14,19,30.8955092389135,211.314116032964
4,9,14,17,18,9.61076733675909,69.0643893679653
1,3,8,9,17,5.48734326920549,112.290504026097
1,3,6,8,18,47.1691256629199,264.457612813991
3,5,9,10,20,60.4781080722887,66.1216690942502
1,3,7,19,20,62.18500355009,59.9417933538545
10,13,16,18,20,63.1600228735936,81.9792967947246
5,12,13,14,19,67.5788267272963,24.7079740357719
5,7,16,18,20,62.9670490813767,67.5645007795211
1,3,9,15,21,62.0141610404279,81.3213955265249
3,9,13,14,20,63.6726595446257,59.5500429810728
3,8,10,11,21,42.0126545623515,148.433400278763
3,5,9,14,18,17.1715295964044,102.286804811426
1,15,16,17,19,8.10505108230181,44.687100706658
5,10,15,20,21,53.4382127442651,67.8310462725035
2,6,8,9,13,40.70522821202,390.969874766257
1,2,3,15,20,3.13400543135278,73.2024521887508
7,10,12,17,21,11.0502821377631,122.456850929466
6,7,13,14,20,0.772936337530074,269.376144850565
4,6,8,10,15,50.0119564374106,218.357541166348
1,2,4,12,16,74.6000513047888,27.547030260819
2,4,8,10,12,69.3594290932362,66.9785081379165
3,5,6,14,19,5.95937233447714,324.295873621163
1,2,8,12,14,71.898760468854,19.1077750318206
6,7,8,14,18,0.804053544837611,258.204556485665
5,6,9,14,17,53.1794027022343,159.250723383707
5,7,9,10,17,64.9593543300564,76.392537947713
8,9,11,15,16,42.0703820484247,215.680609129637
2,4,7,9,18,68.0721374665,59.5988264505746
4,7,11,14,16,47.9542781396148,223.599473644054
1,6,8,12,13,38.4155535969971,5401.3400925382
5,9,11,12,17,50.091212965118,172.972720992805
1,6,8,12,18,44.5104499197884,4446.00616192197
4,6,8,10,16,61.4472010071252,241.088915906156
3,4,16,18,19,61.4573812765252,51.6306472294638
3,8,16,17,18,20.9958155988053,51.5460871490088
2,12,15,16,21,1.7116484384328,112.060019273553
2,4,9,11,18,56.522324893965,162.774590058451
2,6,10,13,15,0.925639161617521,243.354045823328
6,13,14,15,21,0.744133131763811,271.945222972722
1,7,12,17,21,9.84768835339276,99.1398299731655
7,15,17,18,20,18.4637373910769,71.7078077246053
1,6,9,10,18,52.5945550909935,272.901258997601
4,9,10,18,20,60.1812560830371,71.6766336381829
3,7,10,19,21,11.2533520852163,114.003384662262
3,4,11,16,20,47.4990606260802,228.982289620087
1,2,10,14,21,0.717389236858337,109.069161986368
1,8,12,14,17,11.0721361738984,14.0894980156444
1,7,8,13,21,8.67233844591001,187.947385355633
8,9,11,12,17,50.7300811009024,174.486916637949
1,2,8,11,21,44.344810031153,194.552975276407
4,5,14,18,21,62.363592391667,82.8469149551163
1,3,17,19,20,8.20503467103605,73.4367539526037
1,8,10,13,16,8.25823617169921,147.167736947553
2,4,17,18,21,11.5181167701934,82.3346771940015
3,11,13,17,18,27.2868911058523,227.370011100857
4,5,10,12,20,69.1314143092347,75.4332248343532
3,13,15,19,20,75.3928463554354,53.0605980617131
3,7,9,11,20,49.1653521367742,243.317561333976
9,12,17,20,21,30.0973555811067,79.1003603795703
3,6,11,16,19,4.09436903653692,324.883602271448
2,5,9,15,16,73.0658740788378,42.5796483914893
3,4,11,14,20,49.0407875554956,230.040115458074
4,5,6,11,15,16.2747453153862,394.129576222706
10,12,15,16,21,5.31185808356471,148.015491183532
1,9,11,16,17,47.9701919704688,199.659708701311
3,6,13,17,18,8.21365874821535,768.89681434676
3,5,12,18,19,21.0894991212015,49.8899651763813
2,6,9,10,13,0.721023941100993,1131.62763690053
4,9,10,15,17,14.0429075646233,108.876875417791
3,7,9,16,18,11.951888125009,71.7276228036697
7,9,10,13,19,6.82397410598833,152.661254763849
6,7,13,14,17,0.737663593307723,339.321037180695
3,8,12,13,14,66.5242550690485,15.9488730755797
1,2,10,12,15,70.8255068885201,64.1220562305834
7,8,15,18,20,8.46659326563711,104.695327580965
1,4,6,18,20,48.3787032250948,3331.8479084017
5,8,14,16,21,8.67867056488106,102.774475349059
3,9,13,18,21,11.408229237189,161.2473149101
4,9,14,15,21,63.1468774915398,88.2740480181577
4,10,11,17,21,37.1824630332433,295.658421878939
4,9,18,19,21,60.0767991948705,77.957463985572
8,11,14,15,16,40.5815683756892,180.529344091874
1,2,4,19,21,6.47399878146963,209.788926612018
9,11,14,15,17,31.4683339801367,158.66406579414
2,3,14,19,21,6.87502802196756,264.414823616769
7,12,14,16,18,60.7857806097574,51.2809375146453
1,8,12,14,16,6.61822076875597,25.4327825877386
8,10,17,19,21,15.0111088316441,109.199600396435
5,6,9,13,15,0.771518477349239,524.562145051003
7,8,16,19,20,10.3534883101737,72.0846050405082
1,4,16,17,20,80.5848289756027,60.0307491048982
2,7,12,15,17,14.8683499209796,34.4309118791898
3,6,12,13,15,0.806891928929056,3197.94631599289
7,9,13,17,18,12.3534181143681,87.9674886630377
7,8,10,14,15,11.974764779585,131.515755016417
3,4,9,10,11,44.5542813015078,225.45473583758
3,10,13,17,21,12.2555046377588,153.485638234331
4,5,6,14,17,18.9197328203972,374.138580756186
2,4,10,15,17,10.8745208899403,151.985899650642
2,4,8,14,21,67.4140014243731,82.4006422631362
1,4,5,7,14,8.41935820408364,65.3328209966181
6,7,15,18,19,0.793027276600821,283.317242508954
4,5,8,13,20,64.6978133445937,56.5760886728997
7,9,13,17,20,11.4987385557468,101.383981665552
2,4,7,10,13,75.7622173240118,76.3840475166082
1,2,11,13,18,54.0431695644535,224.094277122056
3,4,11,15,18,49.4803977602496,186.172560551639
5,7,9,14,19,0.645078717070126,91.8706558484488
1,3,10,12,15,66.0173186743398,68.256892343418
1,3,12,14,21,11.2173420859971,97.9936100817345
2,9,14,17,18,16.7072621104219,51.5879147504954
1,3,9,17,18,7.56279405111226,131.861719616042
3,5,8,9,17,9.17535437720145,57.1861283012794
6,10,16,20,21,50.6098869858647,172.714947213522
2,5,7,11,14,54.7204881807478,222.94711560759
4,5,13,17,18,10.0814134195783,77.8195533071744
6,12,13,15,20,0.748324234332647,5516.273958219
3,8,11,13,21,48.0927035676306,213.490531596995
4,7,16,19,20,61.1484146819494,65.3823429106527
2,7,8,15,16,65.0420700018372,37.7414989482021
