V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,bestlam,rmse
1,2,5,9,11,12,13,14,17,18,21,1212.21333307625,3308.99725142185
1,2,3,4,10,11,12,16,19,21,22,1356.78961398574,3409.91569275527
1,4,5,6,7,8,14,17,19,20,22,1650.81122828246,2915.14873527241
1,3,5,6,12,14,15,18,19,21,22,1290.24917417491,2983.43444353856
3,4,5,8,10,11,14,16,17,20,21,776.644258014474,1884.99576506628
1,2,4,5,8,11,12,18,19,21,22,714.574323986096,3458.89218033961
1,5,8,9,12,15,16,17,19,20,21,1636.55630786607,2781.70945717417
4,5,7,8,9,10,13,14,15,18,20,1643.0065067699,3079.1189285705
2,3,5,6,7,11,12,13,15,18,19,1107.10487477133,2838.69105471252
1,4,6,7,9,13,15,16,17,19,21,1009.22947511228,3226.85849539763
3,4,6,8,11,12,15,16,17,20,22,234.315148890078,3614.74935952075
3,4,7,8,9,10,11,14,15,16,21,1228.96736296406,3283.25126467715
2,6,7,8,10,11,12,13,17,19,21,978.044138356917,3757.48201088775
3,5,6,10,11,12,15,16,17,19,22,1645.83782000605,2471.27818836681
3,4,6,7,9,12,15,16,17,18,22,903.152734772668,3004.64705824467
1,4,9,10,11,14,16,18,20,21,22,2114.65439187297,3126.49466272262
2,3,7,9,11,12,14,16,18,19,21,1579.01995314599,3075.58123140394
1,2,4,8,14,15,16,17,19,20,21,1575.70754692045,3113.40090126273
1,3,6,13,16,17,18,19,20,21,22,1613.26710641866,3084.47544062222
1,3,4,5,9,14,17,18,19,20,21,874.46474476887,3651.42773920929
3,4,8,10,12,14,15,17,18,19,20,929.573601122961,4271.08329315863
2,4,7,10,12,13,15,16,17,19,22,1303.28613715799,3471.8439500103
1,2,6,8,10,14,17,18,19,21,22,1304.63141710126,3745.61633190337
1,4,5,6,9,11,12,18,19,20,21,1467.56403257082,3337.10210058848
5,6,8,10,11,12,15,16,19,20,22,1737.56517474627,2459.16330258085
2,3,7,8,11,12,14,15,17,19,21,551.989847384986,Inf
3,6,8,9,10,12,14,15,16,17,19,1694.19692425298,3189.4374490527
3,5,9,10,11,13,15,16,19,20,21,538.207966021121,2784.17460762913
2,8,9,10,12,13,17,18,19,20,22,141.84511666157,Inf
3,5,6,9,10,12,15,17,18,20,22,1964.85618376936,4187.40718001435
1,3,4,6,7,8,9,11,14,20,22,1133.50995555087,3674.13852499146
1,2,6,7,9,10,15,16,17,21,22,1223.68548757811,3270.72235810404
2,3,5,7,9,11,12,13,14,20,22,1851.91642453831,3039.61329097596
2,4,7,8,9,11,15,16,17,19,22,1470.36222549876,3468.04976038347
1,4,5,6,11,12,14,15,16,19,20,1560.42350669979,2033.08860831401
4,5,6,9,10,11,12,14,15,16,18,1605.36755394279,2011.22438346922
1,2,4,6,7,8,9,12,14,17,18,1099.49687515721,4783.01384644111
1,2,5,7,10,11,16,17,19,20,22,2514.68626853205,2398.25885188842
4,5,6,10,11,12,14,15,19,20,22,1665.48627776735,3101.34307615798
3,4,5,6,9,12,13,16,18,20,21,1260.71483353431,2458.82633764113
2,3,4,5,6,7,8,10,11,15,18,475.401497560924,4792.01007113427
2,3,5,6,9,10,11,13,14,18,19,1129.43665793921,3042.95653082361
4,6,7,10,11,14,15,16,17,19,22,1264.23785320893,2921.64418500981
1,2,5,6,8,11,15,17,18,21,22,1871.66844275948,3339.04066986931
2,3,4,8,9,10,11,14,18,21,22,944.258187613265,Inf
1,3,6,8,11,12,13,14,15,20,22,1358.14993852506,3825.73990190746
1,3,4,7,8,9,11,15,16,17,19,791.924731244418,3435.06638762189
1,5,6,7,8,10,12,15,17,18,20,419.532955825913,2836.88504017038
6,8,10,11,12,14,15,16,17,19,21,2198.66647684263,3171.56334993401
2,4,5,6,7,11,13,17,18,19,22,1426.74378228051,3056.12330683634
2,3,4,5,12,15,16,17,19,20,22,1887.76290150906,2507.36338750983
4,5,6,8,10,11,12,13,17,19,20,1777.5508624794,3526.02551051839
2,3,5,7,9,10,14,16,17,18,19,76.0153632399999,Inf
1,3,4,7,8,9,10,13,14,19,20,606.129958334249,4011.51432053086
1,5,8,9,11,16,17,19,20,21,22,148.739870622098,3760.07857717018
2,3,5,6,7,9,14,15,17,18,20,1523.72812235244,2947.96024482556
3,4,5,6,10,11,12,13,16,19,20,1677.79587763329,2527.63376427065
1,3,4,6,10,12,15,18,20,21,22,913.01202973131,3704.88127361546
2,4,6,8,10,13,14,15,16,19,22,1714.50820659916,3076.37851113962
3,5,6,8,9,13,16,17,20,21,22,2548.71775905127,2350.02124133182
1,2,3,4,5,8,10,11,12,14,20,992.74558772799,3309.53898417271
2,4,5,6,8,11,13,14,17,18,20,1127.64028588106,3114.37001116443
1,4,5,7,8,11,13,14,17,19,21,1210.61398480628,3310.16520523529
1,3,5,8,9,10,11,13,17,19,21,1363.6683211923,3772.83022203458
3,4,6,10,11,13,15,18,19,21,22,829.418619018941,4063.21493859581
7,8,10,12,15,16,17,18,19,21,22,1111.2544657262,3240.32508018656
3,6,7,10,11,12,13,15,16,17,21,1073.56974663126,3416.5644465257
1,5,7,8,10,11,12,17,18,20,21,1750.26051091536,3350.63410058948
1,2,3,4,6,12,13,14,18,21,22,708.266472693883,3452.68509850211
1,3,4,6,7,8,9,11,15,16,17,944.098139712553,4373.69536703316
6,8,10,12,13,14,15,19,20,21,22,1145.19743890412,3721.41040933942
1,2,3,6,7,8,11,13,14,17,19,557.8495868286,4607.66971403277
2,3,4,7,10,11,13,14,15,17,22,1078.1935390627,4571.81975166334
1,3,6,8,11,12,14,15,16,17,22,1005.13989525292,3149.46753213121
3,4,5,6,7,10,13,15,17,18,21,43.4778907249763,4082.60083112534
1,3,6,7,10,11,14,15,16,20,22,1452.3043387945,2850.64716155287
3,4,5,7,8,9,10,12,13,17,18,1583.00375338036,3309.963953101
3,4,8,10,11,14,15,17,18,21,22,1155.42678590289,3867.93856008058
3,7,8,9,12,14,15,17,18,20,22,667.134631276863,8866.8553975543
1,3,5,7,12,13,14,15,17,19,20,1104.71535863952,3184.63425275356
2,3,4,9,11,12,14,18,19,21,22,903.75628434197,Inf
2,4,5,12,13,14,15,17,18,20,22,2037.70347048445,3162.22839620292
1,3,4,6,8,12,13,14,16,19,20,1726.31441903724,2773.16796463879
1,3,6,9,10,12,13,15,16,18,20,1572.67341274007,3476.26020846066
1,3,4,5,8,10,11,12,16,19,20,1646.55774723751,2728.50343140825
2,4,6,7,8,9,10,11,13,14,16,1561.49253305995,3059.40000329563
1,2,4,5,11,13,17,19,20,21,22,562.059064458447,4238.78626234433
1,2,3,8,12,14,15,16,18,19,20,1571.87220052597,2851.3454374831
2,3,5,8,9,10,15,16,19,20,21,1754.67540005162,2540.06386006792
1,3,6,7,11,15,18,19,20,21,22,772.612141170172,3432.48827850622
2,4,5,8,9,10,13,15,20,21,22,933.10655365526,3716.08754013776
4,5,7,8,10,13,16,18,20,21,22,2060.09893779619,2422.5786718882
1,2,3,6,8,10,11,13,15,17,18,53.1305009617284,Inf
2,4,5,6,8,12,15,18,19,20,22,1945.57727371647,3339.6586478707
3,4,5,6,8,9,10,11,16,21,22,1344.88112538711,2508.19016440669
3,5,7,8,9,14,15,17,19,20,21,1189.62122640952,3216.63307366235
2,3,5,7,8,9,12,14,15,19,22,965.337490711805,2954.12242833973
2,5,6,8,9,11,12,13,20,21,22,2085.44205079159,3358.53662544609
5,6,8,9,11,12,13,15,17,19,21,1219.44829661267,3590.24805653287
1,3,5,9,10,11,14,16,17,18,21,1679.49635348738,2010.25137608243
1,2,3,8,11,12,15,17,18,21,22,757.193572235229,4209.8188454422
1,5,6,11,13,14,18,19,20,21,22,1685.37692683287,2891.14957833342
1,2,5,7,8,12,13,15,17,21,22,397.583585941727,Inf
1,3,5,6,8,9,10,16,18,20,22,1811.59010569702,2401.83162889361
1,2,3,4,7,9,12,13,14,18,22,1032.61776871925,3439.20637746332
2,4,5,9,10,11,13,14,16,19,21,2014.12540686113,1842.41439241785
1,2,4,9,10,12,13,15,16,19,21,2131.17731527783,3685.83193012356
1,3,5,10,12,13,16,18,19,20,21,16.2605871674619,4283.56779102011
5,6,7,8,12,15,17,18,19,20,22,120.737489766271,4802.93362938934
5,7,10,14,15,16,17,18,20,21,22,2189.67136078567,1739.22532864539
1,4,5,8,9,10,11,13,15,16,18,1040.44860354547,2762.54213684629
5,6,7,8,9,10,11,12,14,18,22,2079.6286749844,2963.60520898293
3,4,8,9,10,11,13,15,16,17,18,770.073295507481,3750.63157702136
2,3,7,8,10,11,13,15,19,20,21,897.332561004888,3922.14838023827
1,10,11,12,13,14,15,17,18,19,22,1104.05205425002,3825.66501344126
1,3,4,5,9,10,12,13,14,15,16,841.114399245062,1689.04980222393
1,2,3,7,12,13,14,15,17,18,20,992.031476661688,4758.1238342056
1,2,3,4,5,9,14,16,18,19,21,85.8401432677261,Inf
2,3,5,10,11,12,14,16,17,21,22,2621.69995335101,1753.9779911357
3,7,11,12,13,14,15,17,19,21,22,28.5327975294625,17107.3283625103
2,3,6,8,9,12,14,16,18,20,21,1670.66942764988,2974.45792005307
3,6,7,9,11,14,16,17,19,20,22,1282.78626413773,2703.08101222987
1,4,6,7,8,12,14,16,17,19,20,1562.24735518537,2943.1334192019
1,3,5,6,7,8,11,16,19,20,22,1787.04788397757,2207.19881934074
1,5,8,9,10,11,14,15,16,21,22,2129.27283876781,2052.2789469351
2,3,6,7,10,12,13,17,19,21,22,903.99408760193,3723.46150641176
2,5,8,9,10,12,13,16,17,18,20,1420.94710273113,2582.27559328384
3,4,5,7,8,9,11,13,14,16,18,1382.79380185643,1706.12142902506
2,4,8,9,11,13,14,16,17,19,21,1896.96974301416,Inf
2,4,5,6,9,12,13,17,19,20,21,1314.26327067516,3487.45239844287
4,8,11,12,13,14,15,16,17,19,22,1167.14687664531,3300.25336132661
4,8,10,13,14,15,17,18,20,21,22,687.795641849412,4430.57753103248
1,2,3,4,7,8,9,15,18,21,22,862.079263322963,3500.40472416544
2,3,7,13,14,15,16,18,19,21,22,721.27402757056,3109.0884175159
1,6,9,10,11,13,15,19,20,21,22,524.672901176027,4011.44131498052
2,4,5,7,9,10,13,16,18,19,21,1976.04316581722,2566.56698064081
1,3,6,8,10,11,15,16,18,20,21,1466.54592054898,3388.94497594435
3,4,5,7,9,14,16,18,19,20,21,1022.54266011625,1799.74539098612
1,2,3,6,7,10,12,14,17,19,20,877.595210398788,3482.0768439275
1,2,3,4,5,8,12,16,18,20,22,1648.59303893771,2472.48966438606
1,2,3,11,13,14,15,18,19,20,21,1063.32384878126,4120.51932386469
3,4,5,7,9,13,14,16,17,20,21,1842.79905047108,1766.63590752369
3,6,8,9,10,11,12,16,17,21,22,794.100607470029,3474.46486947414
1,3,5,6,11,14,15,16,17,18,20,1685.00029582565,1787.89324750188
1,4,6,8,9,10,11,14,15,18,22,1125.01468483029,3979.48681853575
1,2,4,7,11,12,13,14,18,20,21,358.798534477431,Inf
1,2,3,6,8,9,11,13,17,19,20,690.741914604289,3657.25115843913
1,4,5,7,8,9,13,14,15,18,22,1514.59093051775,3036.83570555105
2,4,5,6,8,9,12,13,18,20,21,1320.89152590305,3494.99587958943
2,3,6,7,8,13,15,17,18,20,21,1062.37876684019,3838.15338901977
3,4,8,9,10,12,13,14,17,18,20,708.175430515642,4067.03414815057
3,7,9,10,11,12,13,14,15,18,21,946.070146236787,3695.98944117666
2,3,5,9,10,12,14,15,16,20,21,1743.18309497616,1666.30428401962
4,5,6,7,10,14,15,16,18,20,22,2207.46656653855,1589.04671771298
1,2,3,5,7,8,9,11,12,16,18,1446.07628453782,2510.67389691944
2,4,5,6,7,10,11,12,14,16,21,2295.49735351623,1759.68160624924
1,2,3,4,8,9,10,11,12,13,17,623.516145421254,Inf
2,3,5,10,11,13,15,16,19,20,22,404.65114627358,2443.53206800093
4,5,7,8,13,14,16,17,18,20,21,1546.73655966665,1856.41610200991
2,3,4,8,9,12,17,18,19,20,22,633.115427292226,Inf
2,5,8,9,12,13,15,16,18,19,22,1006.0602409992,2566.77080787617
5,6,7,8,9,10,12,13,14,18,20,1686.24068949329,2920.28798603528
2,3,5,6,7,8,11,13,15,21,22,1829.35002528607,3335.52656578753
3,7,8,9,11,15,16,17,18,19,22,9.91283072553795,10399.9752225632
2,3,4,8,13,16,17,19,20,21,22,1826.06816994908,3448.26343886334
3,4,8,9,11,12,13,15,18,19,21,854.439488244004,4316.43602417386
1,2,7,8,9,13,16,17,20,21,22,1889.58944922652,3345.55381522679
2,3,6,7,9,10,14,16,18,21,22,891.670508314321,2861.97454285391
4,5,6,7,9,10,11,12,15,20,21,2265.84769749442,3371.05746216571
1,3,4,6,8,12,13,15,16,18,22,926.995348152663,3129.5884161125
1,2,4,8,10,11,14,15,16,17,19,1845.22155413253,3244.0384550522
1,3,4,5,8,9,11,12,14,18,19,842.436120753922,3264.85835013016
1,3,7,9,10,11,13,14,15,20,21,639.460446629752,4080.11353096747
5,6,7,10,11,13,14,16,17,19,20,2032.98857855374,1726.72061032343
1,4,7,8,10,12,13,16,19,20,22,15.9931621838825,6825.5420353802
1,2,3,7,8,10,12,16,17,19,20,9.64987425773672,NA
4,6,9,10,12,13,14,16,19,20,22,2060.49841188612,3054.44292847416
2,3,4,6,12,13,14,15,16,18,19,1673.42323263478,2910.00789294287
1,2,3,6,9,10,14,19,20,21,22,1533.95745314676,3796.76312117929
1,3,7,8,9,12,14,17,18,20,22,541.787863225762,6796.28491134626
1,2,3,5,7,8,9,12,19,21,22,1368.71944417213,3465.59654455112
3,4,5,7,9,11,14,17,18,21,22,1549.13286078098,3432.99826302265
1,3,4,5,9,10,11,12,13,15,21,994.962927195424,3817.062128032
1,2,5,8,11,14,16,18,19,21,22,1739.85427631325,1899.81352281944
1,4,5,7,11,13,15,17,18,21,22,1871.51276655695,3389.75133268213
4,6,7,11,14,16,18,19,20,21,22,1530.93879080937,2515.30778886546
2,4,5,7,10,12,14,15,18,19,20,237.394514441294,Inf
2,4,6,7,8,9,13,14,16,21,22,1034.82450674157,2943.93183183975
3,5,10,11,13,14,16,17,19,21,22,993.323847094724,1857.59876549101
2,3,7,10,11,13,16,18,20,21,22,1481.90459053128,3202.73136531104
3,4,8,9,14,16,17,19,20,21,22,2420.30796256025,3131.37466182622
5,8,10,12,13,14,15,17,20,21,22,1774.84628808019,3250.66193294007
2,4,5,6,9,12,14,15,16,17,22,1823.52909353917,1772.47511027064
1,3,5,6,8,10,12,14,16,20,21,2072.03858189478,1822.25241604137
2,3,5,6,7,9,11,12,17,18,20,985.113656188352,3090.19249114507
2,3,4,10,11,13,14,17,18,21,22,954.401131411866,3922.86989035879
1,2,3,5,10,11,12,18,19,20,21,1085.88047024466,3559.63111887726
1,2,3,4,7,12,14,15,16,20,21,1318.10540924878,3003.01315832924
1,8,9,10,12,13,16,17,20,21,22,973.11515076887,3415.22306789414
1,3,5,6,7,8,14,16,19,21,22,1579.1977474225,1632.49189435169
2,4,5,6,8,11,14,18,19,21,22,1797.45769852228,3045.74962749541
2,3,5,6,7,8,9,12,14,19,20,1085.87425235076,2886.08373797166
1,4,5,10,11,13,14,16,18,20,22,1928.62676294682,1936.17060924371
2,5,6,10,11,13,14,15,17,19,20,1677.25372907199,3165.56746182606
2,5,6,7,10,12,13,16,20,21,22,2070.48031622614,2165.84780033475
1,4,5,8,9,13,14,17,18,21,22,1621.3638215323,3304.41924730859
3,6,9,12,13,14,15,16,17,21,22,1196.93250853865,3067.97566168643
2,4,5,6,10,15,16,18,19,21,22,1461.94588834353,2443.86418377952
2,3,6,8,9,12,14,17,19,20,22,1387.70217246907,3906.84026015657
1,6,10,13,15,16,18,19,20,21,22,1560.56571704091,3222.19312665373
1,2,3,8,11,14,15,18,19,20,21,1138.94706808173,3924.12675548526
3,4,6,8,10,12,13,15,17,20,21,688.662919382408,4103.97795551185
4,5,7,10,11,13,15,16,18,20,22,1682.79114743409,2440.44017165038
1,4,5,6,10,11,12,13,17,19,20,1535.16615582027,3506.54997501429
1,2,4,7,8,9,10,11,20,21,22,244.566913610777,Inf
2,4,5,6,8,9,10,11,12,13,22,1404.26611154971,3569.82727086363
1,5,7,9,10,12,14,15,18,19,21,1176.80768614754,3079.92731982093
2,3,6,9,10,12,13,15,16,20,22,1473.26251190399,3377.96564040675
2,3,5,7,8,9,10,11,12,15,18,867.504481293017,4798.2930751208
2,3,4,6,8,9,10,11,14,16,18,1176.76440841291,Inf
2,4,5,9,10,12,13,14,15,20,22,1841.58925272933,3256.63422052293
1,3,4,8,11,13,14,17,19,20,21,1480.33123110865,3896.7517709378
2,3,4,5,9,10,12,15,16,20,22,1813.76375415121,2500.6856613456
3,5,7,9,10,13,14,18,19,20,22,1505.89343077101,3064.22314855368
2,3,5,6,7,9,10,13,15,16,21,1315.96846086967,2382.18246341305
3,4,5,9,11,12,14,18,19,21,22,1387.28192670936,3224.54815336792
3,6,7,8,9,10,12,14,15,16,17,799.269565203103,3122.29334302536
4,6,7,8,9,11,13,16,17,19,22,14.4672978018938,14694.352396365
1,4,6,7,12,13,14,16,18,20,22,866.857852825517,2743.69805912339
1,5,7,9,10,11,12,15,17,21,22,1713.78970683088,3469.09583332984
1,2,3,6,7,8,12,13,14,18,19,1185.96274002341,3629.94752718848
2,4,5,7,11,14,16,17,18,20,21,2147.89797563218,1772.31643257915
2,3,7,10,11,12,13,15,18,20,21,1104.93675846104,3708.2730563276
2,4,9,10,12,13,14,15,16,19,21,28.0303515746911,NA
2,3,4,5,6,7,13,16,18,19,20,1185.83006341506,1970.1601400948
1,2,3,8,9,14,16,17,18,19,22,905.685494017389,2652.06473421722
1,5,6,10,11,12,14,19,20,21,22,1617.37933152075,2984.80187473222
1,2,7,8,9,11,12,14,18,20,21,565.221536901868,NA
1,3,5,11,12,15,17,18,19,21,22,1221.13422501591,3474.7512704921
1,3,4,7,8,9,10,11,19,20,22,956.056414849956,3976.83649411272
2,3,6,7,8,9,12,13,14,17,20,682.402668930608,3621.83679112632
2,4,8,10,12,15,16,17,18,21,22,1265.05510088971,3522.34217953794
3,4,5,8,10,12,18,19,20,21,22,1707.74276545136,3496.06379605918
1,2,4,7,8,10,14,15,19,21,22,789.904507708511,3798.01536434268
3,4,5,7,8,10,11,12,16,19,22,1837.32417046159,2549.58142083904
5,6,8,9,10,11,13,15,16,20,21,1873.02080894361,2586.44027366885
4,7,11,13,15,16,18,19,20,21,22,1376.93636746997,3166.84896705942
1,2,6,7,8,10,11,15,17,19,21,88.8201850509799,Inf
2,3,5,7,8,9,10,13,14,18,19,281.619780341076,Inf
1,3,5,6,8,12,14,15,17,18,22,1264.67958276924,3680.23639133633
4,6,8,10,11,14,15,16,18,20,21,890.925585317046,3032.0528767921
2,3,5,6,9,11,12,15,19,20,22,1617.4001556585,3371.85899139499
2,3,4,5,9,11,15,17,18,19,20,1695.05005549282,3617.0673797639
1,2,4,6,10,11,13,15,19,21,22,1026.83166438837,Inf
1,4,6,8,12,13,15,16,18,21,22,1151.1793857361,3301.63290036074
1,4,5,7,8,11,12,13,15,19,20,1524.98416023047,3424.49100278475
1,4,5,8,10,11,14,15,18,21,22,1564.98782613784,3332.56614945538
1,8,9,13,14,15,16,18,19,20,22,1154.41315855783,3542.73566359942
3,4,5,9,10,12,13,16,20,21,22,1260.63505328816,2566.80254192959
1,2,4,6,7,9,10,13,18,21,22,861.551135477171,4069.17591036847
1,3,4,6,8,10,13,14,18,19,20,880.338533022338,3140.17488233931
1,2,4,5,8,9,12,15,17,18,21,1202.88941138177,3515.04001203025
2,3,4,8,11,12,15,18,19,20,22,685.119577426029,NA
4,5,7,8,9,10,14,17,19,21,22,1521.25635760109,3235.68694406613
3,4,5,12,13,15,16,18,19,21,22,1227.07168196764,2583.68930276516
3,4,5,7,9,11,12,13,15,17,18,1602.88932467585,3291.21005690198
1,3,4,5,7,8,12,16,17,18,21,550.857953388502,2305.57278638916
1,2,4,5,9,11,12,15,17,18,20,1639.79273172933,3641.60152307917
1,2,3,5,6,8,9,18,19,21,22,1234.37724196635,3427.72108232012
3,5,6,8,10,11,15,16,17,18,19,1116.4715180581,2549.34338329508
2,6,7,9,10,12,13,15,18,20,22,594.091065299269,Inf
4,7,8,10,11,16,17,18,19,20,21,1258.54980462671,3298.22261927254
2,4,5,8,13,14,16,17,20,21,22,501.047937834502,1810.36326081696
1,3,7,10,11,12,13,18,20,21,22,853.032617856532,3631.26953154568
2,6,7,9,12,13,14,17,18,19,22,758.643809833725,Inf
1,2,4,7,9,12,14,15,16,17,20,672.126079350754,3054.25932482213
3,4,5,6,7,9,11,16,17,19,22,1649.08943351554,2311.95740831254
2,3,4,5,6,7,12,13,14,18,21,101.135669480982,Inf
2,3,6,9,13,14,15,16,17,18,20,1780.78146317318,2968.67336038527
2,3,6,8,9,10,13,15,16,18,20,1206.04591825304,3454.94031591724
2,3,4,6,8,10,15,17,19,21,22,745.037364703901,Inf
1,4,5,8,9,10,14,16,18,20,22,1604.4960824635,1979.28147493599
4,8,9,11,13,15,17,19,20,21,22,200.872325337614,6833.56561589585
1,2,4,5,7,12,14,16,18,19,22,220.322340635448,1694.19320589205
2,4,6,7,9,11,14,16,19,20,22,1141.55106923282,Inf
1,6,7,8,10,12,15,17,18,20,21,459.649390298745,3802.39857583713
1,3,4,5,7,12,13,15,16,17,21,1353.7785534594,2629.47285670193
5,6,9,11,13,15,16,17,20,21,22,2174.90472009552,2376.89544720464
4,6,7,11,12,13,18,19,20,21,22,484.929129909824,3657.12091581214
1,3,7,10,14,15,16,17,18,20,22,845.974522679736,3028.24353675848
1,2,3,4,8,10,13,14,16,19,21,1520.18881220284,3058.01525287771
3,5,7,8,9,11,12,15,16,17,21,1593.72190180153,2621.92456599195
4,5,8,12,14,15,16,19,20,21,22,1903.15771259753,2027.94689972375
2,3,5,6,7,8,14,16,18,20,22,1833.24575005481,1198.51410070419
2,3,7,8,9,10,14,15,18,20,21,847.559095323893,3855.27081964976
2,3,5,7,9,11,13,14,16,19,20,1178.14279942242,1544.92573305682
4,5,6,8,12,13,15,17,18,20,21,848.437651321288,3433.46316454857
1,4,6,7,9,12,13,16,18,19,22,1299.80928858425,2863.22258457844
1,3,5,8,13,14,15,17,18,20,21,1135.09380128623,3277.75174205935
2,4,5,7,8,9,10,11,13,20,22,1092.33127001093,3225.06601192492
1,3,4,7,8,16,17,18,20,21,22,1442.71191462935,3205.5424161627
4,5,8,9,10,11,16,17,20,21,22,1441.95864510046,2638.06038815836
3,5,7,10,12,14,15,17,18,19,22,1391.15128904794,3155.54894043493
1,3,4,8,9,11,14,15,16,19,22,787.384057954615,2851.38217086018
3,6,11,12,13,14,15,17,18,20,22,1080.90767595249,3780.59916039681
3,4,5,6,8,9,11,16,17,19,20,1379.61743022251,2541.92240975016
5,6,7,8,9,10,13,16,17,18,22,1545.54430470584,2322.21270941501
2,6,11,13,14,16,17,18,20,21,22,683.033537279118,2801.55460386381
1,6,7,12,13,15,16,18,19,20,21,2366.35193894352,3114.01272310654
1,2,4,10,11,12,13,14,16,17,18,1362.89293003505,3063.14172004944
2,3,5,7,8,11,14,16,17,20,22,1137.10055510336,1505.95444598714
1,4,5,6,7,8,11,12,15,19,22,1618.44677712185,3163.65168510985
3,4,5,6,7,8,14,15,16,19,21,1492.53545364461,1742.30934904471
2,3,6,7,8,12,13,16,18,21,22,1081.84017255508,2926.02693095588
1,2,3,4,5,6,7,8,9,13,20,1380.78569793417,3699.82764254932
3,4,7,9,10,12,14,17,18,20,21,629.685960559102,3723.65559910174
1,2,3,4,6,13,15,17,20,21,22,1037.29020777767,Inf
5,6,9,10,11,12,13,14,17,19,21,1307.59654373791,3251.46253169882
2,5,6,7,8,9,10,11,13,16,17,1709.64883163187,2430.10644258931
2,3,4,6,11,13,14,15,18,20,22,24.4624428252999,NA
1,4,5,7,8,9,15,16,19,20,21,1611.8819975989,2698.90972783609
1,3,4,5,12,14,15,17,18,20,21,1038.98185947323,3253.54486188214
2,3,9,11,12,13,17,19,20,21,22,322.319564358568,NA
3,4,5,7,8,9,11,14,18,19,20,1354.97230015481,3194.10029343079
1,2,5,7,11,12,13,14,17,19,22,765.062024033223,3559.16219859444
1,4,6,8,10,11,13,15,18,21,22,978.462189346043,3984.9009196351
2,3,6,9,12,14,15,16,19,20,21,1094.22865386988,3098.37899342996
1,2,3,5,6,11,14,15,16,17,21,1867.32101851784,1710.35410281754
2,3,4,5,6,7,8,14,16,17,20,1751.57372859691,1440.49943703535
1,2,5,7,8,10,13,14,17,21,22,1694.3567244859,3168.12152022964
1,7,10,11,12,13,15,16,17,18,21,1033.9841600981,3335.59824544932
2,5,7,11,12,14,15,18,19,20,22,1734.49086679206,2953.98654573725
1,2,5,7,8,9,12,14,18,20,21,1172.91007990167,3098.53701076857
7,9,10,11,12,14,15,18,20,21,22,692.876919475963,3513.07787766225
4,6,7,10,12,15,17,18,20,21,22,767.15070534945,3951.51428360075
1,3,4,7,9,10,11,12,13,16,18,1589.56927092547,3491.71003499584
1,2,4,9,11,13,14,17,19,21,22,1452.6728155446,Inf
1,2,6,7,10,13,17,18,19,20,22,895.165610902574,3579.69746997831
1,2,4,7,8,12,13,14,15,17,18,877.439532972112,4524.06338819481
3,4,5,6,7,8,9,16,19,20,22,1847.00398988078,2291.94471180774
1,2,3,8,9,10,14,15,17,19,21,1187.20241767848,3830.06651373629
1,6,7,8,10,13,15,17,19,21,22,285.8356641269,4191.51958058408
2,4,6,8,9,10,11,12,14,18,20,931.089535068487,NA
2,5,6,7,9,11,13,14,15,18,19,1385.950530077,3066.88671227404
4,7,8,9,10,11,12,15,16,18,19,1928.59203135589,3585.79990499717
4,9,10,12,13,15,16,17,19,21,22,1414.56320038564,3617.44523109888
1,3,5,10,12,13,17,18,19,20,21,1380.81985448561,3577.68586963951
1,3,5,8,10,12,15,17,18,21,22,1338.42243972459,3783.67184740269
3,4,8,10,11,12,13,15,17,19,22,909.371439186889,4332.72602906358
3,5,7,9,10,12,14,15,18,20,22,1982.88375023323,3084.36816734571
2,3,4,5,7,9,11,18,19,21,22,1770.46873461704,3294.69633840395
1,4,7,8,11,14,15,17,18,21,22,804.281088568076,3813.69492365833
3,7,8,13,14,16,18,19,20,21,22,1134.62979835637,2922.22956373332
3,4,6,7,10,11,16,17,18,20,21,1409.21552379322,3066.41688496471
1,4,5,6,9,14,16,17,18,19,21,1354.20799319884,2030.87743525423
1,2,5,6,8,9,13,15,16,18,22,1323.31255791389,2435.69550540319
1,3,5,9,11,14,15,16,17,18,20,1726.14514415997,1959.58478060958
4,5,6,7,9,10,11,12,16,19,22,1787.44968847723,2405.78656060894
1,2,3,8,9,13,17,18,19,20,21,690.171335364413,4698.21955465812
3,5,6,7,8,12,15,16,19,20,22,1433.51418890829,2237.48967955513
3,4,5,6,8,9,13,16,17,18,21,56.5175059638376,3770.49652656378
4,5,6,7,10,11,13,15,16,17,19,1369.43319702514,2538.90184824883
2,4,6,7,8,9,14,17,18,21,22,799.269419486197,3734.92129751534
2,4,6,7,9,10,12,13,18,19,21,1150.44159885867,Inf
4,6,7,9,11,12,13,14,16,19,22,11.8457020055893,11109.4296071669
3,4,6,7,10,13,14,16,18,21,22,1008.04454667309,2846.3698450298
2,6,8,9,10,11,16,17,19,20,21,1977.4872128182,3395.89448287826
2,5,7,8,10,13,14,15,19,21,22,1277.59047885312,3178.44772990649
2,3,4,6,8,10,11,12,13,15,19,703.155291700285,4192.4791217829
