V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,bestlam,rmse
1,5,7,8,9,11,17,18,19,21,22,1268.3540430283,3440.18600651261
1,2,5,9,11,12,13,14,17,18,21,2049.1050209768,3490.56594838144
1,2,3,4,10,11,12,16,19,21,22,551.433654520526,4654.53459033358
1,4,5,6,7,8,14,17,19,20,22,760.671740329536,4342.92006159936
1,3,5,6,12,14,15,18,19,21,22,836.490475791906,4426.29340573621
3,4,5,8,10,11,14,16,17,20,21,283.521882028761,4932.79009553914
1,2,4,5,8,11,12,18,19,21,22,2082.21385488856,3544.69353031237
1,5,8,9,12,15,16,17,19,20,21,37.4086695693952,5233.21699671658
4,5,7,8,9,10,13,14,15,18,20,536.792728829972,4606.60589069395
2,3,5,6,7,11,12,13,15,18,19,572.68990032994,4773.41316559526
1,4,6,7,9,13,15,16,17,19,21,1304.07256357581,4017.71315843565
3,4,6,8,11,12,15,16,17,20,22,1991.2946086965,3542.49949708799
3,4,7,8,9,10,11,14,15,16,21,629.522369621729,4040.07519926809
2,6,7,8,10,11,12,13,17,19,21,804.341305258908,4400.99931027021
3,5,6,10,11,12,15,16,17,19,22,829.800231063476,4260.3048461471
3,4,6,7,9,12,15,16,17,18,22,2229.57064815279,3495.76622164063
1,4,9,10,11,14,16,18,20,21,22,417.971077941024,4203.15465369444
2,3,7,9,11,12,14,16,18,19,21,773.622128903534,4482.15660061008
1,2,4,8,14,15,16,17,19,20,21,1645.11596471975,3503.48739849908
1,3,6,13,16,17,18,19,20,21,22,153.979957938881,5150.3106327021
1,3,4,5,9,14,17,18,19,20,21,2110.67924526641,3519.35734571934
3,4,8,10,12,14,15,17,18,19,20,603.435664546831,3988.81472273617
2,4,7,10,12,13,15,16,17,19,22,1986.57513427825,3530.19854899884
1,2,6,8,10,14,17,18,19,21,22,866.17196804736,4188.67961102409
1,4,5,6,9,11,12,18,19,20,21,879.869736715669,4233.22202807234
5,6,8,10,11,12,15,16,19,20,22,666.890940969531,4307.44420928211
2,3,7,8,11,12,14,15,17,19,21,2003.41846027579,3549.9697053765
3,6,8,9,10,12,14,15,16,17,19,27.4954969993418,6886.46053152306
3,5,9,10,11,13,15,16,19,20,21,1028.1488844767,4069.67795850903
2,8,9,10,12,13,17,18,19,20,22,927.170905986187,4150.18610298728
3,5,6,9,10,12,15,17,18,20,22,1757.09465375809,3498.85491873748
1,3,4,6,7,8,9,11,14,20,22,243.582323181998,4522.32990666782
1,2,6,7,9,10,15,16,17,21,22,774.341303945074,4291.79914379179
2,3,5,7,9,11,12,13,14,20,22,2074.48056578267,3515.86539485622
2,4,7,8,9,11,15,16,17,19,22,1014.66466454311,3803.40486014602
1,4,5,6,11,12,14,15,16,19,20,2123.97113056666,3527.71630905487
4,5,6,9,10,11,12,14,15,16,18,508.295203440938,3882.40624594167
1,2,4,6,7,8,9,12,14,17,18,1991.88484758506,3537.99593780993
1,2,5,7,10,11,16,17,19,20,22,955.757861413486,4114.01382082411
4,5,6,10,11,12,14,15,19,20,22,1168.94857842749,4030.6270712728
3,4,5,6,9,12,13,16,18,20,21,2224.75675557765,3499.67223204076
2,3,4,5,6,7,8,10,11,15,18,590.700875414503,3993.89582884841
2,3,5,6,9,10,11,13,14,18,19,796.561708173227,4258.7009414072
4,6,7,10,11,14,15,16,17,19,22,1814.73616260845,3511.34337366309
1,2,5,6,8,11,15,17,18,21,22,588.268233944333,4025.2029959565
2,3,4,8,9,10,11,14,18,21,22,2010.47388844091,3525.30648032225
1,3,6,8,11,12,13,14,15,20,22,574.099022586344,3871.56783969019
1,3,4,7,8,9,11,15,16,17,19,1915.10141664138,3535.79115422032
1,5,6,7,8,10,12,15,17,18,20,1397.93284520732,3923.00581101508
6,8,10,11,12,14,15,16,17,19,21,2264.4422199506,3454.05223042516
2,4,5,6,7,11,13,17,18,19,22,750.090040031806,3958.42251952505
2,3,4,5,12,15,16,17,19,20,22,2335.06030107282,3481.38917622889
4,5,6,8,10,11,12,13,17,19,20,484.422884057859,3972.73105268705
2,3,5,7,9,10,14,16,17,18,19,2190.56640945739,3489.06595914619
1,3,4,7,8,9,10,13,14,19,20,2224.96784629988,3495.79498774794
1,5,8,9,11,16,17,19,20,21,22,37.3533351160829,7156.82541739796
2,3,5,6,7,9,14,15,17,18,20,1896.17299899553,3503.79351378941
3,4,5,6,10,11,12,13,16,19,20,2005.13004153654,3516.81732574017
1,3,4,6,10,12,15,18,20,21,22,553.126245640471,4732.8866222148
2,4,6,8,10,13,14,15,16,19,22,502.374161080633,4908.76943624116
3,5,6,8,9,13,16,17,20,21,22,367.794238233705,4806.28014148842
1,2,3,4,5,8,10,11,12,14,20,1276.09903634968,3717.45465511184
2,4,5,6,8,11,13,14,17,18,20,381.99259479949,4284.90303306982
1,4,5,7,8,11,13,14,17,19,21,465.979390054002,5002.00505060772
1,3,5,8,9,10,11,13,17,19,21,149.089267867874,5381.7900929591
3,4,6,10,11,13,15,18,19,21,22,1642.54901775828,3642.17492656208
7,8,10,12,15,16,17,18,19,21,22,295.432993800996,4575.35571154641
3,6,7,10,11,12,13,15,16,17,21,280.693860985541,5194.91978604767
1,5,7,8,10,11,12,17,18,20,21,639.773166792335,4006.40418513258
1,2,3,4,6,12,13,14,18,21,22,28.7188365202763,6730.4167749825
1,3,4,6,7,8,9,11,15,16,17,1243.76022496428,3651.28541994783
6,8,10,12,13,14,15,19,20,21,22,92.7579857119414,4769.52546511665
1,2,3,6,7,8,11,13,14,17,19,1138.42857066882,3690.06485759265
2,3,4,7,10,11,13,14,15,17,22,592.800232118621,4804.54669836494
1,3,6,8,11,12,14,15,16,17,22,863.866217999321,4413.88802000038
3,4,5,6,7,10,13,15,17,18,21,1585.65393698575,3640.7203097895
1,3,6,7,10,11,14,15,16,20,22,474.939235138299,4306.35719841448
3,4,5,7,8,9,10,12,13,17,18,409.080395480564,5046.43814217345
3,4,8,10,11,14,15,17,18,21,22,1652.08427704413,3651.24020281519
3,7,8,9,12,14,15,17,18,20,22,593.849931758775,4292.29886538367
1,3,5,7,12,13,14,15,17,19,20,1028.57068445414,3705.3722700047
2,3,4,9,11,12,14,18,19,21,22,680.294728902736,4044.08744645234
2,4,5,12,13,14,15,17,18,20,22,1098.81930897574,3692.00462567004
1,3,4,6,8,12,13,14,16,19,20,372.267795573006,5300.80461393036
1,3,6,9,10,12,13,15,16,18,20,1897.14986583898,3610.90003688467
1,3,4,5,8,10,11,12,16,19,20,557.187415188284,4401.04099709898
2,4,6,7,8,9,10,11,13,14,16,1583.85781258087,3600.76949649338
1,2,4,5,11,13,17,19,20,21,22,506.187242146486,4237.2645692439
1,2,3,8,12,14,15,16,18,19,20,1571.35916694209,3606.23106819298
2,3,5,8,9,10,15,16,19,20,21,1590.34220171803,3608.99439006592
1,3,6,7,11,15,18,19,20,21,22,103.412137613791,5290.37619959731
2,4,5,8,9,10,13,15,20,21,22,1217.47911809009,3669.97571519959
4,5,7,8,10,13,16,18,20,21,22,1237.56045119236,3664.50819443876
1,2,3,6,8,10,11,13,15,17,18,228.6104085213,5514.87624299682
2,4,5,6,8,12,15,18,19,20,22,154.208289286323,5592.18716140828
3,4,5,6,8,9,10,11,16,21,22,1733.48943126359,3645.62265655585
3,5,7,8,9,14,15,17,19,20,21,616.561955863164,4214.38166410026
2,3,5,7,8,9,12,14,15,19,22,116.628260778942,5807.90137871986
2,5,6,8,9,11,12,13,20,21,22,1183.44972584236,3768.80470132752
5,6,8,9,11,12,13,15,17,19,21,1071.54984508091,3991.38917231123
1,3,5,9,10,11,14,16,17,18,21,849.450021491207,3747.7778574803
1,2,3,8,11,12,15,17,18,21,22,714.300393618961,4003.46690806913
1,5,6,11,13,14,18,19,20,21,22,1346.36086821,3649.54743904658
1,2,5,7,8,12,13,15,17,21,22,613.96024954584,4667.76279397858
1,3,5,6,8,9,10,16,18,20,22,1542.45943685575,3640.42717270455
1,2,3,4,7,9,12,13,14,18,22,654.496258290148,4249.79359653105
2,4,5,9,10,11,13,14,16,19,21,1802.59334483909,3608.30334960253
1,2,4,9,10,12,13,15,16,19,21,512.617255482354,4168.76446620321
1,3,5,10,12,13,16,18,19,20,21,1675.44030152811,3618.01830593053
5,6,7,8,12,15,17,18,19,20,22,520.911891713025,3896.58784362879
5,7,10,14,15,16,17,18,20,21,22,327.577014796771,4353.31810282774
1,4,5,8,9,10,11,13,15,16,18,1158.03449834964,3701.38472843653
5,6,7,8,9,10,11,12,14,18,22,1304.74450917213,3669.10466620083
3,4,8,9,10,11,13,15,16,17,18,109.590094116729,6015.53727547915
2,3,7,8,10,11,13,15,19,20,21,2002.78717599717,3616.02104523687
1,10,11,12,13,14,15,17,18,19,22,551.592435809162,4325.04378368363
1,3,4,5,9,10,12,13,14,15,16,1700.49773509371,3605.51835287172
1,2,3,7,12,13,14,15,17,18,20,575.027759781836,4103.06938947792
1,2,3,4,5,9,14,16,18,19,21,1706.24675171491,3615.85790871404
2,3,5,10,11,12,14,16,17,21,22,1652.82708660978,3615.74446684398
3,7,11,12,13,14,15,17,19,21,22,383.257484039366,4286.73273858225
2,3,6,8,9,12,14,16,18,20,21,1534.10973878171,3624.26345821811
3,6,7,9,11,14,16,17,19,20,22,1290.22888207991,3662.80760689779
1,4,6,7,8,12,14,16,17,19,20,1678.79693767028,3610.39194197932
1,3,5,6,7,8,11,16,19,20,22,658.242063700999,4182.98404002074
1,5,8,9,10,11,14,15,16,21,22,1091.58888066896,3760.69986390261
2,3,6,7,10,12,13,17,19,21,22,1679.80764116983,3630.09230835442
2,5,8,9,10,12,13,16,17,18,20,1645.05227733099,3643.82441464283
3,4,5,7,8,9,11,13,14,16,18,2319.07541842383,2943.07245153571
2,4,8,9,11,13,14,16,17,19,21,2297.38758186191,2955.52993842159
2,4,5,6,9,12,13,17,19,20,21,2263.01624319118,2954.8947280351
4,8,11,12,13,14,15,16,17,19,22,2290.06840932519,2862.57960782528
4,8,10,13,14,15,17,18,20,21,22,2457.5993633003,2877.39825424555
1,2,3,4,7,8,9,15,18,21,22,2302.21736889943,2950.10318042204
2,3,7,13,14,15,16,18,19,21,22,2819.17911877847,2461.2827068893
1,6,9,10,11,13,15,19,20,21,22,2201.13115034568,2691.94360625282
2,4,5,7,9,10,13,16,18,19,21,2373.17165756905,3136.40789459486
1,3,6,8,10,11,15,16,18,20,21,2322.28839044682,3136.47620677097
3,4,5,7,9,14,16,18,19,20,21,1855.94853747945,3175.66590104711
1,2,3,6,7,10,12,14,17,19,20,2501.810173997,3078.44571400914
1,2,3,4,5,8,12,16,18,20,22,2334.09629482099,3125.79134210552
1,2,3,11,13,14,15,18,19,20,21,2135.70132291786,2604.39091186753
3,4,5,7,9,13,14,16,17,20,21,2385.09260124311,2863.5925790259
3,6,8,9,10,11,12,16,17,21,22,2344.54946417187,3149.45852675977
1,3,5,6,11,14,15,16,17,18,20,2460.44713479315,3073.58027501976
1,4,6,8,9,10,11,14,15,18,22,2601.45026109412,3081.94278514529
1,2,4,7,11,12,13,14,18,20,21,2325.60672309782,3150.44406775819
1,2,3,6,8,9,11,13,17,19,20,2782.73188000539,2621.5565800925
1,4,5,7,8,9,13,14,15,18,22,2364.81219070084,2874.4550117611
2,4,5,6,8,9,12,13,18,20,21,2453.63414465305,3069.0753411403
2,3,6,7,8,13,15,17,18,20,21,2320.1828808868,3107.51371534141
3,4,8,9,10,12,13,14,17,18,20,2280.10480379128,3147.62787948456
3,7,9,10,11,12,13,14,15,18,21,2638.18525842666,2616.14024428695
2,3,5,9,10,12,14,15,16,20,21,2307.88735589715,2870.3423821437
4,5,6,7,10,14,15,16,18,20,22,2245.54060010762,3059.47619878175
1,2,3,5,7,8,9,11,12,16,18,1997.75709531611,3204.06660747851
2,4,5,6,7,10,11,12,14,16,21,2956.57160028266,2589.04163260337
1,2,3,4,8,9,10,11,12,13,17,1812.6322505435,2874.55660794775
2,3,5,10,11,13,15,16,19,20,22,2567.80848519346,3078.92713994332
4,5,7,8,13,14,16,17,18,20,21,2520.77830221254,2604.52366765087
2,3,4,8,9,12,17,18,19,20,22,2627.85287706285,2855.51609190197
2,5,8,9,12,13,15,16,18,19,22,2108.11303532592,2551.7946094327
5,6,7,8,9,10,12,13,14,18,20,2331.5251587336,2812.87346038871
2,3,5,6,7,8,11,13,15,21,22,2065.80807474962,2589.5331847063
3,7,8,9,11,15,16,17,18,19,22,1738.63411758725,3316.85550260575
2,3,4,8,13,16,17,19,20,21,22,2116.97931557408,3205.79843689514
3,4,8,9,11,12,13,15,18,19,21,1946.19057880867,3188.2770627031
1,2,7,8,9,13,16,17,20,21,22,1988.64969027028,3193.14239723502
2,3,6,7,9,10,14,16,18,21,22,2320.51222125479,3159.91552124664
4,5,6,7,9,10,11,12,15,20,21,2208.96815778043,2634.53270163033
1,3,4,6,8,12,13,15,16,18,22,1857.06619624065,2902.35639699575
1,2,4,8,10,11,14,15,16,17,19,2371.56799153762,3176.71565446008
1,3,4,5,8,9,11,12,14,18,19,2063.1234055451,3182.34534590782
1,3,7,9,10,11,13,14,15,20,21,1123.51073860404,3385.67771969209
5,6,7,10,11,13,14,16,17,19,20,2638.98142590021,3134.72147703893
1,4,7,8,10,12,13,16,19,20,22,2388.87054929636,2651.88392466544
1,2,3,7,8,10,12,16,17,19,20,48.414558134728,4473.447657308
4,6,9,10,12,13,14,16,19,20,22,1933.43662911586,3203.52658339485
2,3,4,6,12,13,14,15,16,18,19,2498.79296274582,3117.11936290081
1,2,3,6,9,10,14,19,20,21,22,2171.47373919465,3202.63659455429
1,3,7,8,9,12,14,17,18,20,22,2194.03126619057,2646.38881878722
1,2,3,5,7,8,9,12,19,21,22,2212.97444754083,2899.41345293729
3,4,5,7,9,11,14,17,18,21,22,2107.5532547035,3129.17624890203
1,3,4,5,9,10,11,12,13,15,21,2088.38776899483,3213.31095382035
1,2,5,8,11,14,16,18,19,21,22,2580.63599735611,2621.68741358413
1,4,5,7,11,13,15,17,18,21,22,1914.92874048613,2895.48715316694
4,6,7,11,14,16,18,19,20,21,22,2633.24792142833,3102.58982532636
2,4,5,7,10,12,14,15,18,19,20,2639.89844985656,2636.72789922386
2,4,6,7,8,9,13,14,16,21,22,592.272676095349,3031.43030539751
3,5,10,11,13,14,16,17,19,21,22,2350.06913583356,2602.20600695377
2,3,7,10,11,13,16,18,20,21,22,2523.88172653002,2853.15557455266
3,4,8,9,14,16,17,19,20,21,22,2172.5922862494,2625.21228097882
5,8,10,12,13,14,15,17,20,21,22,1738.92407331631,3399.22250012826
2,4,5,6,9,12,14,15,16,17,22,1539.55404743765,3417.01114624359
1,3,5,6,8,10,12,14,16,20,21,2265.55366700041,3282.88516876094
2,3,5,6,7,9,11,12,17,18,20,1436.84827866709,3461.58384256118
2,3,4,10,11,13,14,17,18,21,22,1282.83746180026,2748.50481652033
1,2,3,5,10,11,12,18,19,20,21,1355.23997039369,3034.94218206489
1,2,3,4,7,12,14,15,16,20,21,1618.48643133467,3383.51012649718
1,8,9,10,12,13,16,17,20,21,22,1923.36158968737,3326.04195746532
1,3,5,6,7,8,14,16,19,21,22,1532.11679500169,3416.49676091264
2,4,5,6,8,11,14,18,19,21,22,1245.79881894265,2746.38123341523
2,3,5,6,7,8,9,12,14,19,20,1802.18083013513,2980.09740990795
1,4,5,10,11,13,14,16,18,20,22,1881.55032395384,3325.25148430877
2,5,6,10,11,13,14,15,17,19,20,1477.04850227864,3480.35018324483
2,5,6,7,10,12,13,16,20,21,22,1845.81239426083,2718.02897302354
1,4,5,8,9,13,14,17,18,21,22,1571.03245279214,3021.65358178305
3,6,9,12,13,14,15,16,17,21,22,1947.23825263697,3338.28717391518
2,4,5,6,10,15,16,18,19,21,22,1958.99073597145,2728.67937973729
2,3,6,8,9,12,14,17,19,20,22,1907.96896267654,2997.70559770253
1,6,10,13,15,16,18,19,20,21,22,1196.34245461218,2671.05626833711
1,2,3,8,11,14,15,18,19,20,21,1333.94784427246,2948.78177564773
3,4,6,8,10,12,13,15,17,20,21,1270.4633510009,2651.23377580033
4,5,7,10,11,13,15,16,18,20,22,2599.49809749867,3253.25965026422
1,4,5,6,10,11,12,13,17,19,20,2116.42677371295,3308.81073138115
1,2,4,7,8,9,10,11,20,21,22,1718.4877305694,3388.83951278298
2,4,5,6,8,9,10,11,12,13,22,1319.01229850796,2756.57929825189
1,5,7,9,10,12,14,15,18,19,21,1804.87863862976,2992.52529342804
2,3,6,9,10,12,13,15,16,20,22,2542.69661551795,3234.21957512562
2,3,5,7,8,9,10,11,12,15,18,1972.23531598951,3355.63730721064
2,3,4,6,8,9,10,11,14,16,18,3019.15204714677,2754.54277318268
2,4,5,9,10,12,13,14,15,20,22,1752.12963214218,3012.02215260126
1,3,4,8,11,13,14,17,19,20,21,2257.91327447159,3295.12003965625
2,3,4,5,9,10,12,15,16,20,22,2654.30720616163,2765.77287015636
3,5,7,9,10,13,14,18,19,20,22,2186.79154174779,3000.30630474739
2,3,5,6,7,9,10,13,15,16,21,1686.99651903413,2629.23952841642
3,4,5,9,11,12,14,18,19,21,22,1535.00775334827,2934.50859366714
3,6,7,8,9,10,12,14,15,16,17,1625.35121306645,2652.99093783989
4,6,7,8,9,11,13,16,17,19,22,2206.83767510034,3266.71833863019
1,4,6,7,12,13,14,16,18,20,22,1962.10359463263,3337.73128974731
1,5,7,9,10,11,12,15,17,21,22,1358.88360477324,2774.67478090347
1,2,3,6,7,8,12,13,14,18,19,1668.26377226216,3012.01934074365
2,4,5,7,11,14,16,17,18,20,21,1871.1096256679,3360.58259901179
2,3,7,10,11,12,13,15,18,20,21,1819.09015957936,2739.16307629729
2,4,9,10,12,13,14,15,16,19,21,1859.87695663297,3006.01760079941
2,3,4,5,6,7,13,16,18,19,20,1660.126160298,2619.77703618928
1,2,3,8,9,14,16,17,18,19,22,32.2781078087915,4935.70587573362
1,5,6,10,11,12,14,19,20,21,22,1620.28127011199,2646.16211879769
1,2,7,8,9,11,12,14,18,20,21,2186.37875840195,3284.11301122028
1,3,5,11,12,15,17,18,19,21,22,3048.32023931266,2748.08357289882
1,3,4,7,8,9,10,11,19,20,22,1652.57873966313,3019.04119067797
2,3,6,7,8,9,12,13,14,17,20,2237.9383412951,2668.05284883588
2,4,8,10,12,15,16,17,18,21,22,1641.50888216385,2934.32925923707
3,4,5,8,10,12,18,19,20,21,22,1711.80979220342,2665.95658845463
1,2,4,7,8,10,14,15,19,21,22,2165.32983217215,2667.30893996007
3,4,5,7,8,10,11,12,16,19,22,1971.05365774636,2909.57897750813
5,6,8,9,10,11,13,15,16,20,21,1859.11273213707,2680.79062935434
4,7,11,13,15,16,18,19,20,21,22,1747.84813978717,2653.18048480913
1,2,6,7,8,10,11,15,17,19,21,1280.65333792089,3790.33640571261
2,3,5,7,8,9,10,13,14,18,19,777.860929496351,4008.18257115515
1,3,5,6,8,12,14,15,17,18,22,1464.05458634393,3630.85767877505
4,6,8,10,11,14,15,16,18,20,21,604.843160907436,4250.42484059991
2,3,5,6,9,11,12,15,19,20,22,896.013077183211,3905.19080833391
2,3,4,5,9,11,15,17,18,19,20,2587.56478462935,3391.77936973048
1,2,4,6,10,11,13,15,19,21,22,1767.92397697238,3507.35435216953
1,4,6,8,12,13,15,16,18,21,22,1101.27182151885,3856.17620513945
1,4,5,7,8,11,12,13,15,19,20,1024.918819282,3764.36309630994
1,4,5,8,10,11,14,15,18,21,22,810.6504840222,3934.43653936127
1,8,9,13,14,15,16,18,19,20,22,869.671812351607,3932.73548308661
3,4,5,9,10,12,13,16,20,21,22,1094.83846796799,3391.9892167869
1,2,4,6,7,9,10,13,18,21,22,1734.42514244318,3507.50822091263
1,3,4,6,8,10,13,14,18,19,20,824.103181586855,3865.60245811654
1,2,4,5,8,9,12,15,17,18,21,683.11681061696,4023.31047689892
2,3,4,8,11,12,15,18,19,20,22,35.5579502010904,6567.72274058093
4,5,7,8,9,10,14,17,19,21,22,1157.92900356199,3391.20868967682
3,4,5,12,13,15,16,18,19,21,22,1002.810785961,3571.49221957878
3,4,5,7,9,11,12,13,15,17,18,1231.301065298,3599.83691337471
1,3,4,5,7,8,12,16,17,18,21,1208.47027156326,3747.8083998348
1,2,4,5,9,11,12,15,17,18,20,2648.18384960205,3308.7219361725
1,2,3,5,6,8,9,18,19,21,22,1027.13026075881,3502.63926752398
3,5,6,8,10,11,15,16,17,18,19,522.918314514104,4088.5367768568
2,6,7,9,10,12,13,15,18,20,22,715.898314286579,3431.63312741898
4,7,8,10,11,16,17,18,19,20,21,977.652295852618,3558.46497270476
2,4,5,8,13,14,16,17,20,21,22,2171.1371395106,3381.51961691722
1,3,7,10,11,12,13,18,20,21,22,906.752975178652,3524.2714927238
2,6,7,9,12,13,14,17,18,19,22,2503.61539503789,3385.01997776955
1,2,4,7,9,12,14,15,16,17,20,1432.76996045028,3935.20675227896
3,4,5,6,7,9,11,16,17,19,22,1470.75745629937,3839.39176839209
2,3,4,5,6,7,12,13,14,18,21,40.013903957424,6014.35229774987
2,3,6,9,13,14,15,16,17,18,20,831.975098952451,4074.23763090161
2,3,6,8,9,10,13,15,16,18,20,2104.29400834354,3567.50467108059
2,3,4,6,8,10,15,17,19,21,22,1361.78937614822,3652.92383484111
1,4,5,8,9,10,14,16,18,20,22,1543.98123520019,3829.20777191093
4,8,9,11,13,15,17,19,20,21,22,38.2705362563366,6076.48189632531
1,2,4,5,7,12,14,16,18,19,22,1545.33642177443,3901.27546863643
2,4,6,7,9,11,14,16,19,20,22,2127.23711435764,3566.09255271725
1,6,7,8,10,12,15,17,18,20,21,1377.00931128395,3652.37773349408
1,3,4,5,7,12,13,15,16,17,21,1509.22286586588,3779.6110403273
5,6,9,11,13,15,16,17,20,21,22,1573.09736530376,3848.42699207059
4,6,7,11,12,13,18,19,20,21,22,2331.23167471559,3508.25378589728
1,3,7,10,14,15,16,17,18,20,22,1469.97830962784,3605.47441503072
1,2,3,4,8,10,13,14,16,19,21,45.0133381413709,5733.80101361996
3,5,7,8,9,11,12,15,16,17,21,170.349330816937,4146.50862179219
4,5,8,12,14,15,16,19,20,21,22,40.2839442283533,5093.62982606861
2,3,5,6,7,8,14,16,18,20,22,2170.31961542853,3547.00303998412
2,3,7,8,9,10,14,15,18,20,21,815.218538743359,3626.51844704341
2,3,5,7,9,11,13,14,16,19,20,2077.59626413019,3555.27206002692
4,5,6,8,12,13,15,17,18,20,21,760.292124227402,4063.45355691341
1,4,6,7,9,12,13,16,18,19,22,35.903256469773,5663.56729999364
1,3,5,8,13,14,15,17,18,20,21,1535.81827049755,3907.11870406854
2,4,5,7,8,9,10,11,13,20,22,2086.37755918093,3571.43771316117
1,3,4,7,8,16,17,18,20,21,22,1453.70974996658,3653.7480810747
4,5,8,9,10,11,16,17,20,21,22,998.930458830863,3994.39007877793
3,5,7,10,12,14,15,17,18,19,22,434.337734849076,4322.31797149954
1,3,4,8,9,11,14,15,16,19,22,1430.01087700948,3468.58809429159
3,6,11,12,13,14,15,17,18,20,22,1253.20309746587,3617.88947394959
3,4,5,6,8,9,11,16,17,19,20,44.1445875656724,5901.36993981847
5,6,7,8,9,10,13,16,17,18,22,2145.52090211225,3527.55191696291
2,6,11,13,14,16,17,18,20,21,22,39.3586929490537,5599.90902305736
1,6,7,12,13,15,16,18,19,20,21,2115.20223631884,3553.21063521174
1,2,4,10,11,12,13,14,16,17,18,552.719342218206,3643.83847204246
2,3,5,7,8,11,14,16,17,20,22,2041.2638037204,3560.93272944553
1,4,5,6,7,8,11,12,15,19,22,229.695301417132,4780.7708260261
3,4,5,6,7,8,14,15,16,19,21,1409.85350121258,3873.2916820034
2,3,6,7,8,12,13,16,18,21,22,2236.10343241448,3510.81385965871
1,2,3,4,5,6,7,8,9,13,20,1327.6860797416,3605.24409534632
3,4,7,9,10,12,14,17,18,20,21,139.384356625315,5093.34096757045
1,2,3,4,6,13,15,17,20,21,22,2168.59110831151,3527.02051555867
5,6,9,10,11,12,13,14,17,19,21,486.41443384936,3886.08740241882
2,5,6,7,8,9,10,11,13,16,17,2137.98550104185,3551.58912242752
2,3,4,6,11,13,14,15,18,20,22,539.798084560824,3651.26273512593
1,4,5,7,8,9,15,16,19,20,21,193.520935723276,4144.5943251482
1,3,4,5,12,14,15,17,18,20,21,817.063310526913,4068.04966062137
2,3,9,11,12,13,17,19,20,21,22,2413.7160476976,3455.14336289854
3,4,5,7,8,9,11,14,18,19,20,1261.35025210851,3588.43218739723
1,2,5,7,11,12,13,14,17,19,22,2354.03873118736,3496.54398698619
1,4,6,8,10,11,13,15,18,21,22,1380.95973240916,3554.53341640302
2,3,6,9,12,14,15,16,19,20,21,2259.07949377745,3501.66156424419
1,2,3,5,6,11,14,15,16,17,21,2327.05194745107,3512.26603960026
2,3,4,5,6,7,8,14,16,17,20,47.7735428234071,5600.1199786756
1,2,5,7,8,10,13,14,17,21,22,76.6297548803467,4819.58806393926
1,7,10,11,12,13,15,16,17,18,21,2038.28001854801,3539.09318443027
2,5,7,11,12,14,15,18,19,20,22,409.791814332585,4803.75514264727
1,2,5,7,8,9,12,14,18,20,21,844.867490653297,4138.06136091041
7,9,10,11,12,14,15,18,20,21,22,869.377284546431,4272.6526853931
4,6,7,10,12,15,17,18,20,21,22,1477.50421567091,3939.83547576058
1,3,4,7,9,10,11,12,13,16,18,2045.83140531917,3594.23036051453
1,2,4,9,11,13,14,17,19,21,22,782.690169669184,3829.00327034003
1,2,6,7,10,13,17,18,19,20,22,924.181874250902,4043.63466147557
1,2,4,7,8,12,13,14,15,17,18,541.465105013933,4680.4868435089
3,4,5,6,7,8,9,16,19,20,22,1442.64568066717,3940.22172007179
1,2,3,8,9,10,14,15,17,19,21,49.7232908716072,6119.60605930736
1,6,7,8,10,13,15,17,19,21,22,560.928136328031,3970.08595001849
2,4,6,8,9,10,11,12,14,18,20,614.314415691353,4529.9293019429
2,5,6,7,9,11,13,14,15,18,19,1500.39548003851,3888.3541065582
4,7,8,9,10,11,12,15,16,18,19,2268.11128508798,3536.86666478176
4,9,10,12,13,15,16,17,19,21,22,920.03385678631,3713.57105227053
1,3,5,10,12,13,17,18,19,20,21,31.2872891471208,6117.69156723654
1,3,5,8,10,12,15,17,18,21,22,609.588955343013,4009.20447324894
3,4,8,10,11,12,13,15,17,19,22,27.4576894276412,5559.94019208744
3,5,7,9,10,12,14,15,18,20,22,2002.7961579171,3573.25127936093
2,3,4,5,7,9,11,18,19,21,22,1436.2265355298,3624.44416602526
1,4,7,8,11,14,15,17,18,21,22,2021.70857588204,3581.79600124651
3,7,8,13,14,16,18,19,20,21,22,1431.85257473719,3872.03495732094
3,4,6,7,10,11,16,17,18,20,21,730.377366646099,4333.59535359633
