V1,V2,V3,V4,V5,V6,V7,V8,bestlam,rmse,bestlam_numpred
1,3,5,6,8,9,11,14,0.111923310346672,0.700584918865499,1
3,4,5,7,8,9,10,16,0.155641971915073,0.522889154312697,3
1,2,4,7,9,10,15,16,0.232575808686028,0.534141720063972,1
2,5,7,8,9,11,15,16,0.291316293687359,0.449384189102475,1
1,3,6,8,11,13,14,15,0.125300303069605,0.669893917046109,1
1,4,5,10,11,12,13,15,0.369523602994814,0.359147832594166,1
1,3,4,6,7,8,10,16,0.196653515532668,0.486126047021427,1
2,4,6,7,9,13,14,15,0.181622512064964,0.525670776195922,0
1,2,4,6,8,11,12,14,0.106552916083796,0.626431218330734,2
2,4,6,8,10,11,14,16,0.296829518434427,0.451810928108858,0
1,3,5,7,9,12,13,15,0.256937991884826,0.492343527757202,1
3,4,5,7,9,10,11,13,0.126599750688415,0.926513197905006,2
3,4,6,8,12,13,14,16,0.311297509850579,0.396135663789986,0
2,3,5,9,10,12,13,16,0.0848399317150028,0.768443814567036,4
1,3,5,6,7,11,12,13,0.172903951002309,0.454476923789459,1
2,7,8,9,10,12,13,14,0.0866961599412739,0.819916729024535,2
1,4,5,6,10,12,14,15,0.00433055017340449,0.753442483282674,7
1,2,3,4,5,7,9,16,0.165361871170242,0.565054532527147,1
4,5,6,8,9,11,14,16,0.189940345980252,0.450013974187303,2
1,5,7,8,11,13,15,16,0.262020723256603,0.472227714132853,1
1,6,9,10,11,12,14,15,0.0841209946165085,0.630201611759702,4
1,3,6,8,9,10,14,15,0.0176233053501135,0.756645490988876,4
1,3,4,7,9,12,14,16,0.171081506566299,0.59151176705878,0
2,3,5,6,8,10,12,14,0.233529908394071,0.556439050678439,1
1,2,3,5,7,12,13,14,0.144537044462631,0.592512342135759,0
1,2,3,4,6,11,13,16,0.0107308264925737,0.666548393872401,6
1,4,6,7,9,10,11,16,0.333796427741647,0.437732247393142,1
1,3,4,5,7,13,15,16,0.222752140465226,0.509045879071951,0
2,6,7,9,10,11,15,16,0.243947988084419,0.512933923327948,0
1,3,4,6,7,9,10,14,0.213088905179673,0.54986222440647,1
1,2,6,7,9,12,13,16,0.159478090608524,0.502732744859578,0
3,4,7,8,10,11,14,16,0.145375539022708,0.488335763935051,0
5,7,8,9,10,11,14,15,0.271215352451597,0.474055738546629,1
1,2,4,5,8,9,10,15,0.367639904653613,0.424148877261914,0
1,2,5,6,7,8,9,13,0.259506669559945,0.488827063877417,0
1,7,8,9,10,11,13,16,0.266195742602297,0.404271945124942,0
2,3,5,6,7,8,13,16,0.0885717070463455,0.661885498493479,4
1,2,5,7,10,12,15,16,0.0300970110985457,1.00475593985516,4
2,4,6,7,9,11,15,16,0.214814140124222,0.48095552132143,0
1,2,3,7,9,12,14,15,0.111435666954804,0.60783321746959,0
1,2,3,4,6,9,11,14,0.0616311998780984,0.530575343545942,3
7,8,10,11,12,13,15,16,0.213786934135979,0.538267780087951,2
1,2,4,8,11,12,14,15,0.325668743036971,0.536386898915072,1
2,5,6,7,9,11,12,14,0.270139156294911,0.506600732101632,1
2,4,5,7,9,11,15,16,0.245872300622479,0.464523187356113,0
1,2,3,12,13,14,15,16,0.249509348768261,0.517553268600765,1
3,4,5,7,8,11,13,15,0.0241428056612386,3.07291242272862,7
2,4,6,9,10,12,14,15,0.314018350144017,0.450047456246891,0
2,3,4,5,9,13,14,16,0.00400431852470092,0.75168199744703,8
2,3,5,7,9,11,14,15,0.0788238682132632,0.876909214564032,1
3,5,6,9,11,14,15,16,0.257732542337821,0.466632855668997,1
2,5,6,10,11,14,15,16,0.293446570209455,0.462049661730402,0
1,4,7,8,11,13,14,15,0.193099192537504,0.708336401503793,0
2,4,5,10,11,13,15,16,0.0183096285204663,0.852109216215708,5
1,2,4,10,11,12,15,16,0.264063653745042,0.422928314018808,0
1,3,5,8,11,12,15,16,0.352559460931084,0.368574871833184,1
1,2,3,8,11,13,15,16,0.272173714962788,0.510615717127501,0
3,4,5,6,7,9,10,11,0.150041132871224,0.83874436249278,3
1,2,4,6,7,8,13,16,0.243511210250015,0.500848180368645,0
1,2,9,10,13,14,15,16,0.251556766540742,0.469001257126629,0
1,2,3,5,6,9,10,16,0.0993872273429713,0.711431513135009,2
1,4,5,6,7,9,12,15,0.253737143857108,0.540683626699886,0
1,2,5,6,7,9,14,16,0.258600305608641,0.541772865905932,0
1,2,3,5,6,7,8,15,0.171187341607204,0.554469406458976,0
1,5,6,8,9,10,13,16,0.388532532765696,0.338163194274252,1
4,5,8,9,12,13,14,16,0.205870856932135,0.477925396172114,1
2,3,4,6,10,13,15,16,0.263599729972792,0.608142368324033,1
1,2,3,6,7,12,13,15,0.171338445352301,0.556064961789754,0
3,5,6,8,10,11,14,16,0.305063604611378,0.441452535620525,1
4,5,7,8,9,11,14,16,0.267491990805043,0.469648685196462,0
5,6,7,9,10,13,14,16,0.274672102551042,0.41710200023391,0
3,5,7,10,13,14,15,16,0.195014991396046,0.478396352926778,0
4,5,6,8,9,10,15,16,0.457361765504728,0.294304371131952,0
1,4,5,6,9,13,14,15,0.0255199062678796,0.660039427114363,6
3,6,7,8,11,13,14,15,0.28808002600903,0.486426089635165,1
3,8,9,11,12,13,14,15,0.0371203842188891,1.23549460025005,6
1,2,5,6,8,10,12,14,0.131134486025759,0.592420384440873,2
4,5,6,7,9,13,15,16,0.336693606749204,0.382495196629012,1
2,4,5,6,7,9,12,15,0.23463420315301,0.476985796412662,0
2,4,5,10,11,12,14,16,0.226620281373736,0.419775337129975,1
3,4,6,7,8,9,11,16,0.32193860325984,0.432463754629424,0
4,5,6,8,9,10,11,12,0.417202492472642,0.255636240110759,1
2,3,4,5,6,10,13,16,0.253142849194341,0.664788495985093,2
2,3,5,6,7,10,13,14,0.0368778700744758,0.695454908190665,3
1,2,7,8,12,13,14,15,0.171503518828158,0.643002305830471,0
3,5,6,7,12,13,14,16,0.146823943361269,0.493927342655621,1
3,4,7,8,10,11,12,16,0.244661543493211,0.433028421323401,0
2,5,7,9,11,12,14,15,0.253734595178018,0.524324047137826,0
1,4,6,7,8,9,10,16,0.291676738102538,0.44302182722134,0
2,3,4,11,13,14,15,16,0.0113249517014417,0.523791433488751,7
1,2,4,7,8,9,15,16,0.216031047979929,0.541494792718012,1
1,3,5,7,9,11,12,16,0.0651054689912727,1.45914645341246,4
2,3,6,9,11,13,14,16,0.144747989093118,0.635881680460231,2
1,3,5,7,8,9,10,15,0.275245779490577,0.478013906532949,0
2,4,5,8,10,12,14,16,0.232899963177404,0.415623281402719,1
1,2,5,9,10,11,12,15,0.271544667331003,0.419762716691999,0
1,2,5,7,8,13,14,16,0.236181695121138,0.551173094186636,0
2,4,5,7,8,14,15,16,0.201360218107076,0.541581800372383,1
3,6,9,11,12,13,14,15,0.076869916215934,0.924518980307053,3
1,2,3,8,9,14,15,16,0.289034073672435,0.535003671721471,0
1,2,8,11,12,13,14,15,0.0354691885506338,1.27367306319504,3
2,3,6,10,11,12,14,15,0.259498092200709,0.540113591125844,1
1,2,4,5,7,9,10,15,0.217567044784214,0.543005532686887,1
3,4,5,6,9,10,11,14,0.236299752596933,0.481446322431698,2
2,3,4,7,9,11,12,15,0.0628039552948155,0.996385314185674,3
1,2,4,5,7,8,12,13,0.232146348094676,0.530864349216291,1
1,3,4,5,8,9,10,16,0.173797502205723,0.530984855684112,3
1,3,6,7,9,12,14,16,0.256828040430574,0.543386778663463,0
1,2,5,7,9,10,11,13,0.261457323357545,0.486344636383334,0
2,3,4,5,6,11,13,14,0.0542099556212234,0.618767216228833,4
2,4,9,10,11,14,15,16,0.303107412461143,0.444807103470991,0
2,4,6,10,11,13,14,16,0.307612932267408,0.464217698338367,0
1,4,5,6,9,10,11,13,0.207828330091215,0.498544595345936,2
5,7,8,9,10,11,12,16,0.29268555403934,0.349923321710153,0
1,4,6,7,11,12,13,16,0.198819600097452,0.48566392000219,0
1,4,6,9,12,13,14,16,0.012338714594808,0.783443739089329,6
4,5,8,10,13,14,15,16,0.358291712565605,0.330347046584868,0
2,5,6,7,8,11,13,14,0.245171539746282,0.484851477955234,0
1,3,4,7,9,10,12,16,0.254039433744042,0.494885474813285,0
1,3,7,9,10,11,12,16,0.134493311736779,0.788994093016704,2
2,4,6,7,10,13,14,16,0.0450347175271871,0.889930894318346,4
2,3,4,6,9,11,13,14,0.173993615880843,0.569378769534798,2
1,2,4,5,8,10,12,13,0.275708916649209,0.401126504301152,1
1,6,7,11,12,14,15,16,0.299062674356276,0.618721843527198,1
1,2,3,4,7,8,10,12,0.126192242365307,0.602570445259183,2
2,4,5,6,7,8,9,12,0.279753129179618,0.462038700972315,0
2,3,4,6,7,12,13,15,0.227907136190678,0.534084702409871,0
1,6,8,9,11,12,13,14,0.102879434387216,0.688009689666232,1
1,3,4,5,9,10,11,16,0.228681623830829,0.505694221510445,2
1,2,4,6,7,8,11,13,0.216922581550637,0.51984725518382,1
1,2,4,5,6,7,8,11,0.213831447754682,0.513251173826727,2
2,3,7,9,11,12,13,16,0.0557361097977232,1.06476490579884,3
2,4,7,9,11,12,14,16,0.254395140643763,0.524989464583467,0
2,4,5,6,7,9,10,13,0.0040339352220065,1.0313549256064,7
5,7,9,10,11,12,13,14,0.296445499324173,0.451449215671584,1
1,2,5,9,12,13,14,16,0.255959012849477,0.452370226492947,0
1,3,6,7,9,10,11,12,0.272694263421008,0.438794235862768,1
1,2,9,11,12,13,14,15,0.364646800345255,0.466326096600747,1
3,4,6,7,10,11,15,16,0.293227686528974,0.449199441291255,1
1,3,5,6,9,10,11,14,0.132558006928238,0.551532617221068,2
1,2,3,8,9,12,13,16,0.144052930833053,0.544152834335301,2
1,3,4,5,6,8,11,12,0.341389377508246,0.378642362987929,1
2,3,4,6,7,10,14,15,0.0816394701707886,0.672836431864496,4
2,3,7,8,11,12,14,15,0.225379515097564,0.558486398772449,0
4,7,8,11,13,14,15,16,0.306369800501678,0.550035825392675,0
2,4,5,6,11,12,14,16,0.259851733553598,0.427437283612225,1
1,4,7,12,13,14,15,16,0.0809667489724839,0.748703663090422,3
1,2,3,4,8,9,13,14,0.299689798118275,0.523082102180239,0
1,4,5,7,10,12,14,16,0.224694591659035,0.627313814010171,0
1,4,6,9,12,13,15,16,0.21384047296529,0.531891259471746,1
3,4,10,11,12,14,15,16,0.327225927750133,0.405862905550243,1
1,2,3,7,10,11,14,15,0.140975100056523,0.59371981296721,1
1,3,5,7,11,12,13,14,0.162160478763328,0.570589807067197,0
4,5,8,9,10,11,14,16,0.404278487647958,0.308419430016724,0
1,2,7,9,10,12,15,16,0.258916702390982,0.520108182339611,1
1,2,4,5,13,14,15,16,0.290110038652155,0.47902733164572,0
1,2,7,8,10,13,14,15,0.0759057472009233,0.839697421498374,4
1,3,4,9,11,12,13,16,0.161884657161719,0.644571722984399,1
1,2,6,9,10,14,15,16,0.214242917960748,0.525302385641821,1
2,5,6,10,12,13,15,16,0.282969774250143,0.504227582872208,2
1,4,5,6,8,11,15,16,0.0527790349797224,0.627131798803633,6
2,3,9,10,11,12,15,16,0.238200274178866,0.625722345106836,2
1,2,3,7,8,9,12,14,0.186449765430366,0.593377222916925,1
1,6,7,9,11,12,14,15,0.293119443125297,0.612225839432643,1
1,3,4,6,9,11,13,16,0.201895171453977,0.579586938719174,1
2,3,7,8,9,10,12,16,0.00493261779310705,0.804953655497988,6
1,4,5,8,9,13,14,15,0.00565822889738944,0.721711066603748,7
4,5,6,8,10,12,13,15,0.188522166165069,0.576110442133223,1
1,6,7,8,9,11,13,16,0.310271471726866,0.40913961590971,1
1,5,6,7,8,11,14,15,0.118974617075921,0.641157850170699,1
1,2,5,7,8,11,15,16,0.221636498392236,0.505136170336211,1
3,5,7,9,10,11,12,14,0.153516747112841,0.747768158856468,1
3,5,7,9,11,12,14,16,0.150729689805397,0.898856094098824,1
1,2,4,7,8,11,13,15,0.252341873635489,0.551231341091499,1
4,5,6,7,8,11,14,16,0.255444168672671,0.469983103056357,0
1,3,6,7,8,10,11,13,0.201305839982204,0.461306908476479,1
1,2,4,6,10,11,12,13,0.326876552645311,0.426301786849559,1
1,2,3,5,9,10,11,14,0.159289629825094,0.56678853831997,2
3,4,5,8,10,11,12,15,0.074224015723319,1.71803668477593,4
5,7,9,10,11,13,15,16,0.297616752345379,0.353319818102421,0
2,5,8,9,11,12,14,15,0.278395010543098,0.40598161351719,0
2,3,6,8,9,11,12,15,0.254181108552657,0.546986742726366,2
1,3,6,11,12,13,14,16,0.173766990966253,0.528199528974202,1
1,5,7,8,9,10,13,15,0.285692652898647,0.457604491091647,1
2,5,7,8,9,12,13,15,0.289617761174086,0.446323972281328,1
4,7,9,10,13,14,15,16,0.268485700901224,0.489931647085118,1
2,6,8,9,12,13,14,16,0.325662136213374,0.462664865378362,0
2,4,5,7,8,11,12,15,0.281325178084563,0.48208771516999,1
2,3,6,7,9,10,11,16,0.0558095861365443,0.896486330673984,4
1,2,6,7,9,13,14,16,0.246018489280971,0.549078648100855,2
2,3,4,8,9,11,15,16,0.143344252029281,0.563740218075887,3
5,6,8,10,11,12,15,16,0.113695550877692,0.555825831123116,4
1,3,4,7,10,12,14,16,0.131343978571409,0.596842995755893,0
2,4,6,7,9,10,11,12,0.32189082843504,0.48369339177592,1
1,3,5,6,7,12,13,16,0.131783476658101,0.464032875636602,1
1,3,4,5,6,7,12,13,0.145676189874418,0.486843637520627,1
1,3,4,6,9,11,14,15,0.0242223014610013,0.648166012453491,4
2,3,7,9,11,13,14,16,0.118534579344758,0.721024556693802,1
1,6,10,11,12,14,15,16,0.190970385386288,0.55256793417501,1
2,5,6,7,11,12,13,14,0.294110202692948,0.500921246978682,0
1,2,3,5,8,10,12,16,0.251002883324596,0.542745367016618,0
1,2,3,5,7,8,13,15,0.192672678425987,0.537939649125487,1
2,4,5,9,10,13,14,16,0.301585046866675,0.463993001265479,1
2,3,9,10,11,12,14,16,0.00683262231091035,0.813847659370544,6
2,4,8,9,10,11,13,14,0.29859641771889,0.427154272942571,1
1,2,6,7,11,13,15,16,0.214291090860621,0.496025370091604,0
2,3,5,6,8,12,15,16,0.00326970322684758,0.686095588868814,6
1,2,4,5,7,10,11,15,0.141230901119247,0.57749606596113,1
4,5,6,7,8,9,10,14,0.28249623246986,0.453804104341333,1
2,5,9,10,11,14,15,16,0.234534248688452,0.45892199564909,1
3,5,6,7,8,9,15,16,0.319381339318674,0.452319637971323,0
1,5,6,7,9,11,12,14,0.209604560541592,0.561508723512504,1
1,2,3,4,6,8,9,10,0.265690291799755,0.58769127282754,0
1,3,4,5,6,7,9,14,0.202773035491417,0.557977120780371,1
3,7,8,10,11,13,15,16,0.243040017685339,0.419570748600803,1
1,2,3,4,6,7,8,12,0.196580404330344,0.558334550481692,0
1,3,7,8,9,10,12,13,0.253740695800179,0.465344311751275,0
2,4,7,8,12,14,15,16,0.221285729318229,0.576117840074471,1
2,4,5,6,7,8,10,14,0.0254211560757459,1.04499828835141,6
1,4,5,6,7,8,9,15,0.298110101908289,0.514910869474099,0
2,3,4,5,7,9,11,16,0.108960120631836,0.882643452950706,1
1,2,3,7,8,10,11,14,0.00235934280827721,0.878084618928077,7
1,2,3,4,5,12,13,14,0.112901081397353,0.527098855987513,2
1,2,3,4,6,7,10,11,0.18934348634757,0.568271589431864,0
2,4,5,8,9,12,13,15,0.326323210302647,0.372613586919924,0
1,5,7,8,9,10,11,14,0.262988000620078,0.530750639185278,1
3,6,9,10,11,14,15,16,0.140523699146142,0.608777039462758,2
2,6,10,11,12,14,15,16,0.262965439168003,0.445473295940768,1
1,2,3,4,6,11,12,13,0.0268713426376068,0.571308861032851,5
2,3,5,11,13,14,15,16,0.253299192527635,0.525936713708017,1
1,2,4,6,12,13,14,16,0.295062638667407,0.484925809636723,1
1,2,4,6,11,12,14,15,0.00519781217314136,0.676318353054056,6
2,4,6,7,9,10,13,16,0.236833073074468,0.516941133565579,0
2,3,8,10,11,12,14,16,0.258542369880129,0.541757668814091,1
2,4,7,9,10,11,12,14,0.281837443364343,0.549415299766438,1
2,6,7,12,13,14,15,16,0.278168464853003,0.528645582051509,0
4,5,7,10,13,14,15,16,0.22864714565196,0.507464544298708,1
4,6,7,8,10,11,15,16,0.00519074768383517,1.10923219783657,7
1,2,3,6,7,9,11,14,0.157219519909484,0.587772894482886,1
1,2,3,6,8,10,14,16,0.199541228443128,0.555548813279284,1
1,2,3,6,8,11,13,15,0.282054304528958,0.531012755631949,0
1,2,6,8,9,12,14,16,0.0365105804972524,0.768111623703274,4
6,8,9,10,11,12,14,16,0.256214120043542,0.43736866407507,1
4,5,7,8,10,11,13,14,0.207260441063984,0.486663005289189,0
6,7,10,11,12,13,14,16,0.315995249700888,0.44848991458586,1
1,4,5,6,10,12,13,15,0.223668574361331,0.489010744134994,1
1,5,6,7,8,9,14,15,0.0757895388799333,0.69019317519519,1
2,3,6,7,9,13,14,16,0.146194972125444,0.612082584103174,0
2,3,8,10,11,12,13,15,0.283554490660751,0.517153092754525,0
2,4,6,7,8,9,10,16,0.284813183390333,0.499885845896603,0
1,2,3,5,6,8,12,14,0.00338696374514452,0.829657944499442,5
1,4,5,8,11,14,15,16,0.382569373484726,0.488031751220594,0
3,4,7,9,11,13,14,16,0.100280911551965,0.873042767027144,2
3,4,5,8,9,10,14,15,0.356558818874763,0.400711799025967,0
1,4,6,7,8,9,13,14,0.0771729389316577,0.682096587754481,1
6,7,8,9,10,12,14,16,0.302019859841364,0.440516439978841,0
1,2,3,8,9,10,11,12,0.239264003285376,0.552841578930167,2
2,7,9,10,13,14,15,16,0.10838018512504,0.755750429012679,2
1,3,6,8,9,13,14,16,0.0683693115897997,0.736376041778205,1
2,4,5,11,12,13,15,16,0.305307909934823,0.370197560322205,0
1,2,5,7,8,12,15,16,0.236512252762648,0.520411829039661,1
4,5,6,9,10,12,13,15,0.173187715284789,0.567472881415166,1
3,5,6,9,10,14,15,16,0.0959580925908976,0.704163024628016,3
1,3,5,9,10,11,13,15,0.256556596274332,0.45525149605379,2
1,6,10,11,12,13,14,15,0.17505047486798,0.575994225850398,3
2,3,6,8,10,12,14,16,0.210492845760343,0.582284309697866,0
1,2,4,7,9,11,13,15,0.263807655638384,0.521625620828603,0
2,4,6,7,12,13,14,16,0.250320342265204,0.547080254917059,1
2,3,4,5,9,11,13,14,0.206096082295899,0.534781471561362,1
4,5,7,8,10,12,13,14,0.249554288114223,0.538669038609911,1
1,2,4,6,7,8,10,11,0.243487502245747,0.512508648115945,1
3,4,5,9,11,12,14,16,0.256992522616168,0.421689743273463,2
1,2,4,5,10,11,13,16,0.232429302080226,0.428233124074126,0
2,3,4,6,7,10,14,16,0.18522074183983,0.588878172546947,0
2,3,6,9,10,13,15,16,0.0944889227079489,0.699001624273089,3
1,2,3,5,8,13,14,15,0.285178617262804,0.505284746088374,1
1,2,3,4,9,11,13,15,0.192789403212133,0.519102507121246,2
4,5,8,9,10,11,12,15,0.0471134876664189,0.883740466617513,6
2,3,5,7,10,11,12,15,0.0044623144072521,0.907434600133726,8
2,3,6,7,8,10,13,16,0.235133376979911,0.624414723433854,0
1,2,5,6,7,9,10,11,0.229228309327224,0.507002257970898,0
1,2,4,7,10,12,13,15,0.00483132577528293,0.729218924186249,7
1,3,8,10,11,12,13,16,0.323145211191839,0.381808660577269,1
4,8,9,11,12,13,15,16,0.120782010724812,0.572023250719623,4
1,4,6,11,13,14,15,16,0.00536879088786843,0.705436356004239,6
3,5,6,7,9,10,15,16,0.0280979899959992,1.04239415625267,5
2,5,7,8,9,11,12,14,0.277506053780564,0.506767689122507,0
1,2,5,7,10,11,13,14,0.226436267939719,0.543676106944561,1
1,4,5,6,7,8,9,12,0.253742974342283,0.498386503921859,1
4,5,6,9,10,12,14,15,0.419812272782724,0.355880070453071,0
5,8,9,10,12,14,15,16,0.308581643628111,0.317088919717387,0
1,2,5,6,8,12,15,16,0.255543207662796,0.417014102305872,1
1,9,10,11,12,13,14,15,0.449577683976296,0.43344572408947,0
1,2,4,11,13,14,15,16,0.300931002495697,0.478195402041389,1
4,5,6,8,9,10,12,16,0.392993669248155,0.291016621481986,0
1,3,4,6,8,10,12,14,0.00721869267055706,1.13791006955543,5
1,6,8,9,10,12,14,15,0.0203888297775652,0.714444459828392,4
1,5,6,7,8,9,11,14,0.0306591383302507,0.76454887008289,4
1,2,4,7,8,9,12,14,0.14741658735339,0.634925958236607,0
2,3,5,8,9,11,12,15,0.268989068362056,0.526773850371739,2
1,2,4,7,8,9,11,12,0.219818353423521,0.524747410701831,0
4,5,6,7,11,14,15,16,0.12154558759042,0.54724058460164,3
3,4,5,6,7,9,11,16,0.132520045882466,1.11891281011873,2
1,2,3,6,7,11,13,14,0.165903233688449,0.585812568000901,0
1,3,5,7,8,10,12,16,0.198071949234641,0.469750763005461,0
1,3,5,7,8,11,12,13,0.199584238260758,0.46196154530502,0
1,4,6,7,9,10,12,14,0.189649339948777,0.58959675136801,1
1,3,5,7,9,10,15,16,0.287635394577889,0.480731659018609,1
1,4,5,9,13,14,15,16,0.017319536572634,0.719303754221778,6
1,2,3,9,11,13,15,16,0.202603327524228,0.560033085294257,3
1,3,5,8,10,12,14,16,0.327266683859099,0.427162932758541,1
1,2,3,4,5,7,14,16,0.105713596339149,0.595422574453064,1
1,2,4,7,8,11,13,16,0.247157891205711,0.500083798740517,1
5,6,7,9,10,13,15,16,0.343807171883921,0.372322405431974,0
2,3,4,5,7,9,12,15,0.21903500901685,0.529381534134615,2
2,4,9,10,12,14,15,16,0.273557140177851,0.442651071327433,0
3,4,8,12,13,14,15,16,0.346277016547407,0.407088773471081,1
1,5,7,8,9,10,11,15,0.284824984479824,0.46122317708686,1
2,3,4,7,10,12,14,16,0.0478278042609977,0.849288472597325,3
1,4,5,6,7,8,12,14,0.0972798056324463,0.658822245504731,2
2,3,4,5,8,10,12,14,0.279354607720815,0.499802652634669,0
1,7,8,9,13,14,15,16,0.233662245623214,0.583427000578724,0
3,5,6,7,8,9,11,16,0.0679507652776632,1.7600149893155,3
1,3,6,10,11,12,13,14,0.172996717479567,0.527284101220326,2
4,5,7,8,10,12,14,15,0.18940860245784,0.602543187884536,1
5,7,9,12,13,14,15,16,0.26733557416439,0.500677005798434,0
1,2,3,5,6,9,13,16,0.232974339291325,0.654431875006412,1
1,2,7,8,9,12,13,14,0.214190461791437,0.580867631726643,0
1,5,6,7,9,14,15,16,0.135882537112658,0.596899920584518,1
1,4,7,8,9,11,14,15,0.268186045951275,0.680888274422154,0
1,6,7,10,13,14,15,16,0.189740306259413,0.569949799175375,1
1,2,4,6,9,10,14,15,0.0372786192140309,0.575698480050984,4
1,3,6,7,10,11,13,14,0.213152902934972,0.521581512886337,1
3,4,8,10,11,12,13,15,0.0134579614298092,0.921934161653364,7
1,2,6,8,10,12,15,16,0.26271726362847,0.435808668512744,1
1,2,3,6,7,8,11,13,0.217138054114204,0.553893238249121,0
2,7,8,9,12,13,15,16,0.268368195572034,0.453562676812641,0
1,4,5,7,13,14,15,16,0.104326657357036,0.683494324756559,4
3,4,6,7,10,12,15,16,0.254493519772717,0.457051561047156,0
1,4,6,7,8,14,15,16,0.105018595695587,0.645621617329131,2
2,4,5,7,8,12,13,16,0.257557519653346,0.448070285948402,1
4,5,7,12,13,14,15,16,0.222617095844593,0.579101800885089,0
1,2,3,5,8,9,11,12,0.244724295635308,0.522157989122376,1
2,5,8,10,11,13,14,15,0.388467663101203,0.400728958797072,0
1,2,4,6,9,10,13,16,0.321741492437228,0.499472924085877,1
1,2,3,5,6,10,11,15,0.243608234411467,0.564169378072894,1
3,4,5,6,7,8,10,13,0.2654998940323,0.444639077431098,1
1,3,5,7,10,11,15,16,0.212125085956912,0.473954642733462,0
1,5,6,7,8,9,12,13,0.259493239695363,0.441397924645904,0
1,3,5,6,9,12,14,15,0.0279863598922212,0.622008785242073,4
1,3,4,6,8,9,11,15,0.0662549989746834,0.652115992170053,5
1,2,3,5,7,10,12,14,0.139646006157489,0.634015259868761,1
1,4,7,9,10,14,15,16,0.266674490466086,0.61531214761205,1
3,4,7,8,9,10,11,16,0.340183990181266,0.428636274686471,0
1,2,6,8,10,11,12,13,0.38134979055369,0.437049503851375,1
2,4,5,6,10,11,12,16,0.319323509550995,0.458961838189882,0
1,2,3,9,10,14,15,16,0.00273259584308384,0.742100607177019,7
1,2,7,9,11,12,13,16,0.197586842449121,0.489057431764554,0
1,7,8,10,12,14,15,16,0.217930635483203,0.641035697275956,0
1,7,8,10,12,13,14,15,0.195417197990116,0.660464687562596,1
1,3,4,8,9,11,13,16,0.178876304101459,0.617342467806034,1
1,3,5,8,12,13,15,16,0.353766521499176,0.369087339128892,0
2,3,7,10,11,12,15,16,0.00532146823572618,0.914848125809494,7
1,2,3,4,6,9,11,16,0.167945104123238,0.593470975697718,2
2,4,5,6,7,10,11,15,0.235204838037511,0.469039605400094,2
1,6,8,10,12,14,15,16,0.116092417221038,0.650212060750807,1
1,4,6,7,10,12,13,15,0.28688184936284,0.535296699704233,1
1,3,7,10,12,13,14,16,0.144101267823504,0.555070863962249,0
2,4,6,7,8,12,15,16,0.264583139093471,0.476920738763153,0
2,3,5,6,8,9,10,16,0.0640652750952653,0.762723244841854,4
2,5,6,9,11,12,15,16,0.214404816960129,0.463081489324034,0
2,3,7,10,12,13,15,16,0.28633303363682,0.552168024569185,0
2,4,6,7,9,10,12,14,0.00388679436861943,1.125159543401,7
1,3,5,6,7,9,11,15,0.286623133581616,0.455178601748947,0
1,2,3,8,9,12,14,16,0.297434940049023,0.534392950213425,0
4,10,11,12,13,14,15,16,0.00812545514548587,1.17505111633807,7
1,2,3,6,7,12,14,15,0.12313646376463,0.615485521893232,1
3,7,8,10,12,13,14,15,0.216511947926144,0.51426057889658,0
1,2,3,4,6,10,12,13,0.252297209966051,0.541580765522542,1
2,3,6,8,10,11,12,15,0.255881152442361,0.559682998980537,0
1,2,5,9,10,12,15,16,0.247082199602707,0.439282282911193,1
3,5,6,7,11,13,14,15,0.276127577047817,0.480604727553032,0
2,4,5,6,7,9,10,14,0.00296999102005925,1.10848032426415,7
1,2,3,4,6,9,12,13,0.125095395398255,0.541234464193145,3
1,4,7,8,10,13,14,15,0.200531358210835,0.676904104581222,0
2,3,4,5,8,9,11,16,0.258120956368305,0.590472937606311,2
1,2,3,7,9,12,15,16,0.187561539149381,0.561046579663721,0
1,2,3,8,9,11,13,14,0.158864739750126,0.535006150618331,1
1,3,8,10,13,14,15,16,0.310721606198079,0.432709581988045,0
1,2,3,5,6,12,13,16,0.261530775276398,0.572568017823266,1
3,4,8,9,11,14,15,16,0.359473029346691,0.401588604468301,1
5,7,8,9,12,13,14,16,0.285194692253071,0.471443092105286,0
1,2,4,7,10,11,13,15,0.154005476737254,0.569927781438866,1
2,3,4,7,9,12,14,15,0.148407604264326,0.568987670469707,0
1,4,5,6,7,11,13,16,0.0143953808793027,5.01229363027573,5
1,4,5,6,7,9,13,14,0.0432357020455239,0.711436202831638,3
2,3,4,6,9,10,12,16,0.0306435993923358,0.758160625510394,5
1,5,7,8,11,12,14,16,0.217039640902064,0.600374261291675,0
1,3,7,9,10,12,13,16,0.245691826246439,0.471550620326821,0
2,3,5,6,7,9,12,14,0.171461993656694,0.578592989905179,1
1,2,3,5,6,8,13,14,0.0142964044186029,0.788015263498922,5
1,3,4,6,9,10,13,15,0.148756935444583,0.549663754134749,4
3,6,7,8,11,12,13,16,0.178869102745513,0.413953801809494,0
3,5,9,10,12,14,15,16,0.093212764354727,0.65677959923505,5
1,2,4,5,11,12,13,15,0.285323628033287,0.413738783748266,0
1,2,6,8,10,11,13,16,0.321495814282032,0.48172837403358,0
1,2,4,9,11,12,13,15,0.185977224626156,0.563977132873333,2
1,2,4,7,9,11,12,15,0.218714287976416,0.555033993531289,1
