"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","pred1","pred2","pred3","pred4","pred5"
"7392",4,5,11,13,14,16,17,18,19,20,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7393",4,5,8,9,10,13,15,17,20,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7394",1,2,4,7,10,11,13,14,18,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7395",1,8,10,11,12,13,14,15,17,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7396",1,5,8,9,10,11,14,15,18,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7397",1,5,7,8,14,15,16,17,18,20,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7398",1,4,6,7,8,11,12,15,17,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7399",1,5,6,7,8,9,10,11,12,13,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7400",3,7,8,9,12,13,14,16,19,20,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7401",1,2,4,5,6,7,8,12,14,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7402",1,3,6,7,11,13,14,15,17,18,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7403",1,3,7,9,10,11,15,16,17,18,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7404",1,8,10,11,13,14,15,17,18,19,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7405",1,4,6,10,11,12,15,16,18,19,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7406",2,4,6,13,14,16,18,19,20,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7407",1,5,7,8,9,11,13,17,19,20,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7408",1,2,4,5,6,11,12,14,19,20,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7409",1,5,9,11,12,13,14,18,20,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7410",2,3,4,5,7,10,11,13,15,17,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7411",4,5,6,8,10,11,12,16,19,20,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7412",1,3,8,10,11,13,15,18,20,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7413",2,3,4,6,8,10,11,12,15,19,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7414",3,4,5,6,9,11,13,15,19,20,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7415",1,5,7,9,11,12,13,14,16,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7416",2,5,6,7,10,11,14,15,16,19,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7417",1,2,3,4,6,11,12,13,18,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7418",4,6,7,10,12,14,15,18,19,20,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7419",1,5,7,8,10,13,15,19,20,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7420",1,2,6,8,10,11,14,15,17,19,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7421",2,4,5,6,7,8,9,11,16,17,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7422",6,7,9,12,14,15,17,18,19,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7423",2,4,5,6,11,12,15,17,18,20,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7424",3,4,5,6,7,9,10,11,13,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7425",3,6,7,8,9,11,12,13,15,20,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7426",1,2,6,7,8,11,15,17,18,20,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7427",1,5,7,9,14,16,17,18,20,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7428",1,2,6,8,10,11,12,15,16,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7429",3,4,5,6,8,10,11,12,14,15,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7430",2,3,4,5,6,9,10,16,18,20,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7431",4,5,7,8,9,10,11,12,18,19,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7432",2,4,5,8,11,12,13,15,16,20,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7433",3,5,7,10,12,13,15,17,18,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7434",2,3,4,5,6,7,8,9,17,20,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7435",1,5,7,9,10,11,13,14,16,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7436",4,6,7,9,10,11,14,17,18,20,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7437",2,4,5,8,9,11,15,16,19,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7438",3,4,8,9,10,14,17,18,20,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7439",2,3,4,7,8,15,16,17,19,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7440",1,3,4,8,9,11,12,13,17,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7441",2,5,9,12,14,15,16,19,20,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7442",1,2,3,5,8,9,17,18,19,20,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7443",1,2,3,4,6,8,11,12,18,20,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7444",4,5,8,12,14,15,16,18,20,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7445",1,9,10,11,12,16,17,18,19,20,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7446",2,3,4,8,10,11,12,14,15,16,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7447",2,4,7,9,14,15,16,17,18,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7448",1,3,6,7,11,14,15,16,19,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7449",1,4,5,7,11,14,15,17,18,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7450",6,7,8,9,11,12,14,15,18,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7451",1,2,3,4,6,8,9,13,15,19,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7452",2,6,8,9,10,11,13,15,18,20,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7453",1,2,3,9,10,11,16,18,19,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7454",1,6,10,11,12,13,14,16,18,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7455",3,4,6,7,8,10,12,16,18,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7456",4,5,10,11,12,15,17,18,20,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7457",3,5,7,8,9,10,11,13,15,16,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7458",1,2,3,6,11,12,13,15,18,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7459",3,5,7,9,11,13,14,15,20,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7460",1,3,5,6,8,12,14,17,19,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7461",5,7,13,15,16,17,18,19,20,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7462",1,2,4,8,11,13,15,18,20,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7463",1,3,5,9,10,15,16,18,19,20,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7464",1,2,6,8,13,14,15,16,19,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7465",2,3,7,8,10,11,12,14,17,18,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7466",3,4,5,6,8,9,10,11,15,18,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7467",5,6,7,8,9,10,11,16,17,20,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7468",4,5,6,7,8,9,13,17,19,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7469",1,2,5,8,11,12,16,17,20,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7470",1,5,6,10,11,12,14,16,20,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7471",1,5,6,13,14,15,16,17,18,19,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7472",3,7,9,11,13,15,16,17,19,20,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7473",1,2,3,6,9,10,11,12,16,20,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7474",2,3,4,5,9,13,14,16,20,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7475",3,4,8,10,11,13,14,17,18,20,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7476",1,3,8,10,12,16,17,19,20,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7477",1,2,3,8,9,15,17,19,20,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7478",1,2,4,7,11,15,17,18,20,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7479",2,3,4,5,7,9,12,14,16,20,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7480",1,2,3,5,10,11,14,15,16,18,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7481",1,3,5,6,8,9,12,13,15,20,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7482",1,2,4,6,7,13,14,16,18,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7483",1,3,5,14,15,16,17,19,20,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7484",1,4,5,8,10,13,15,16,18,19,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7485",1,2,3,9,10,11,14,16,17,18,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7486",1,2,3,6,7,8,9,13,14,17,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7487",1,3,5,6,7,12,14,15,16,17,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7488",1,4,10,11,12,13,14,16,19,20,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7489",1,3,5,6,7,11,15,17,18,19,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7490",2,5,10,11,12,13,14,15,19,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7491",1,3,5,8,12,13,16,17,19,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7492",1,3,5,8,9,10,11,16,17,18,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7493",1,2,4,5,7,12,14,17,18,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7494",2,3,5,8,9,12,13,16,18,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7495",2,4,5,7,8,10,11,16,17,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7496",1,7,8,9,11,12,13,18,19,20,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7497",1,2,3,7,8,9,12,16,17,18,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7498",3,7,9,11,12,15,16,18,20,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7499",1,4,5,7,8,10,12,14,18,20,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7500",1,4,8,11,12,13,14,15,16,19,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7501",1,5,6,7,10,13,16,17,18,20,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7502",1,3,5,8,11,13,14,15,18,19,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7503",1,2,5,6,9,14,15,16,20,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7504",1,2,3,4,7,8,9,13,14,17,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7505",1,2,3,7,8,11,18,19,20,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7506",1,3,4,5,6,9,13,16,20,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7507",3,8,11,12,13,16,18,19,20,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7508",1,2,3,6,7,9,11,15,19,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7509",1,2,6,7,8,10,12,17,18,20,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7510",1,4,6,10,11,12,16,18,20,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7511",1,3,5,7,10,13,14,15,16,18,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7512",2,4,6,7,8,11,13,18,19,20,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7513",1,3,4,6,7,10,11,12,16,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7514",3,4,5,6,7,8,12,13,15,16,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7515",1,2,3,4,7,11,14,17,18,19,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7516",3,4,7,9,10,12,14,15,17,19,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7517",3,4,5,6,9,11,12,16,17,18,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7518",1,4,5,6,7,8,9,17,19,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7519",2,4,5,7,11,12,14,16,18,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7520",1,3,6,7,8,9,10,13,14,19,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7521",3,6,9,11,15,16,18,19,20,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7522",4,6,7,9,10,12,13,14,18,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7523",1,2,3,6,8,11,12,16,19,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7524",2,3,5,8,12,14,15,16,20,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7525",1,2,3,5,7,10,14,15,18,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7526",1,2,5,6,8,12,15,16,19,20,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7527",1,2,4,6,7,12,15,17,18,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7528",2,5,7,8,10,12,14,15,18,19,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7529",1,2,4,6,7,13,17,18,19,20,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7530",3,4,5,6,8,10,12,14,15,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7531",2,4,5,6,10,13,14,15,20,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7532",3,4,9,11,12,13,14,16,19,20,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7533",3,8,10,11,12,14,15,16,18,19,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7534",1,2,3,6,11,12,13,15,20,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7535",4,5,6,8,10,11,13,19,20,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7536",2,4,5,6,9,13,15,16,18,20,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7537",3,4,6,10,11,12,13,14,16,20,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7538",1,2,3,5,8,9,12,19,20,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7539",2,4,5,9,10,14,16,17,18,19,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7540",2,4,5,6,7,8,10,12,13,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7541",1,4,5,6,7,8,10,16,18,19,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7542",1,7,10,11,12,13,14,17,19,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7543",2,3,7,9,10,11,12,15,19,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7544",3,4,5,8,10,12,13,16,17,19,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7545",1,2,4,6,8,11,15,17,20,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7546",2,4,5,7,8,9,12,15,17,19,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7547",1,3,4,5,6,9,11,13,16,20,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7548",2,3,8,10,13,14,15,16,19,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7549",1,3,5,8,11,12,16,17,20,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7550",2,3,4,8,9,12,13,15,19,20,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7551",1,2,4,5,8,9,13,16,17,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7552",1,6,9,11,12,13,14,16,18,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7553",2,3,7,8,9,14,16,18,19,20,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7554",1,7,8,10,12,13,15,16,18,19,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7555",1,4,10,11,13,16,18,19,20,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7556",1,4,6,8,9,10,11,14,15,17,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7557",2,4,5,6,7,13,14,15,18,19,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7558",2,3,5,7,10,11,14,16,17,19,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7559",2,5,8,11,12,13,14,18,19,20,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7560",1,6,9,10,12,14,15,17,20,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7561",1,3,7,10,14,15,17,18,19,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7562",1,2,4,5,9,10,11,15,17,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7563",1,5,7,10,14,15,16,18,19,20,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7564",3,4,7,10,12,14,15,16,19,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7565",1,3,4,6,11,12,17,18,19,20,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7566",2,3,4,6,8,15,18,19,20,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7567",1,7,8,10,11,12,15,17,18,20,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7568",1,9,10,13,14,15,17,18,20,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7569",2,4,8,9,10,13,14,16,17,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7570",4,6,9,10,11,14,15,16,18,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7571",6,7,9,10,11,12,17,19,20,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7572",2,3,4,5,6,8,11,13,17,18,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7573",2,4,6,7,9,10,11,14,15,17,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7574",1,2,4,5,13,14,15,17,20,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7575",1,2,3,5,8,11,14,17,18,19,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7576",1,6,8,9,11,12,16,17,20,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7577",1,3,4,6,7,8,9,12,17,19,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7578",3,4,7,8,16,17,18,19,20,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7579",1,2,3,4,5,6,7,8,10,13,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7580",2,3,5,7,9,10,15,16,17,18,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7581",3,4,6,12,13,14,15,16,18,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7582",1,2,4,5,7,8,12,13,14,18,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7583",4,5,6,7,8,10,12,17,18,19,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7584",2,3,6,13,14,15,16,18,19,20,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7585",5,6,7,9,13,15,16,17,18,20,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7586",3,4,7,10,12,13,14,15,17,18,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7587",2,6,8,9,14,15,17,18,19,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7588",1,4,5,7,8,10,12,13,16,17,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7589",1,2,3,5,7,10,11,14,16,20,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7590",7,11,12,13,14,15,18,19,20,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7591",3,8,10,13,14,15,16,17,20,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7592",1,2,3,7,11,13,14,15,17,20,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7593",2,3,7,10,12,15,16,19,20,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7594",2,4,5,8,9,10,11,14,16,18,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7595",4,5,7,8,10,12,14,16,18,19,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
"7596",5,7,8,9,10,12,16,18,19,21,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","SY_SP_ROC"
