V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,bestlam,rmse,bestlam_numpred
1,5,6,7,11,12,13,14,18,19,20,2404.56730517422,3728.44434312312,0
1,2,5,9,10,15,16,17,18,19,20,1591.16438068975,3961.41800640184,0
1,4,6,7,9,10,13,15,17,20,21,1127.15421536219,2809.49373730688,3
5,7,8,9,13,14,15,17,18,20,22,146.574940152533,5160.11918864248,6
1,2,6,8,10,13,14,17,19,21,22,2120.59704972029,2672.50203187867,1
3,4,7,8,9,10,13,14,15,17,18,2391.10195362157,2309.07115496927,0
2,3,5,7,8,12,14,16,17,18,21,8.73921078138947,5108.72459962941,10
1,3,6,7,10,13,14,15,18,21,22,1932.71674933736,3027.48213186619,0
2,5,6,7,8,14,15,18,19,20,21,2150.75539026845,3641.32972185657,1
2,3,4,7,8,12,16,17,18,19,21,1419.29923695628,3188.4393823096,0
3,5,9,11,12,13,14,17,19,20,22,2080.35946162033,3402.31564541543,2
1,2,4,5,6,11,13,15,18,21,22,23.2890778198355,5111.87550821913,8
2,5,7,10,13,15,16,17,18,21,22,438.787858827897,6293.6309145892,4
2,4,5,6,7,10,11,12,16,17,18,1408.87780978625,4035.3053698739,0
3,5,8,10,12,13,16,19,20,21,22,43.1530786071769,4947.50955592563,8
1,6,8,9,10,14,15,16,17,18,20,1287.28348287454,3493.68477873002,1
1,2,3,5,6,7,10,11,14,15,16,1039.98022517442,4829.99045260163,1
2,3,4,5,6,13,14,16,17,19,22,9.13404260792327,5080.72361243475,8
3,4,5,7,8,11,12,13,14,17,22,2385.81399321503,3476.98302855624,0
2,4,6,8,12,13,14,17,18,19,21,2118.64620491241,2706.24580866761,1
1,2,3,6,10,12,13,16,18,21,22,1606.45566016127,3283.24352209931,0
3,7,9,10,11,12,13,14,16,19,21,1099.82823443683,4145.84895293711,1
1,3,4,6,7,9,13,14,16,18,19,1210.87622640359,3904.83783604284,1
1,4,5,6,8,10,15,18,19,20,22,336.453344435746,3532.58793140625,4
2,6,7,8,9,12,13,16,19,20,21,1583.99716591432,3330.89263724644,1
1,5,7,8,9,11,17,18,19,21,22,2417.80953851885,3547.28976893725,0
1,2,5,9,11,12,13,14,17,18,21,2355.9659790375,3350.63454274192,0
1,2,3,4,10,11,12,16,19,21,22,676.284891996692,5549.8898188755,4
1,4,5,6,7,8,14,17,19,20,22,2283.51317821559,3701.19464050387,1
1,3,5,6,12,14,15,18,19,21,22,25.1338479121313,5579.21395912678,10
3,4,5,8,10,11,14,16,17,20,21,1117.4012284302,4651.80813891007,1
1,2,4,5,8,11,12,18,19,21,22,2530.18301565327,3087.90440884247,0
1,5,8,9,12,15,16,17,19,20,21,742.938248842755,3690.00279226674,2
4,5,7,8,9,10,13,14,15,18,20,506.850829188975,4002.80728975672,3
2,3,5,6,7,11,12,13,15,18,19,193.658966946714,4599.16493836129,8
1,4,6,7,9,13,15,16,17,19,21,1803.02701335945,3217.95536424251,0
3,4,6,8,11,12,15,16,17,20,22,1251.00126386173,3400.39597639043,1
3,4,7,8,9,10,11,14,15,16,21,916.00657612371,4127.71048522878,1
2,6,7,8,10,11,12,13,17,19,21,1416.28717235338,3712.49975936542,4
3,5,6,10,11,12,15,16,17,19,22,426.811391703466,4237.50382192461,5
3,4,6,7,9,12,15,16,17,18,22,1262.34175516591,3560.83854639431,1
1,4,9,10,11,14,16,18,20,21,22,1393.75051891084,3567.69251494946,1
2,3,7,9,11,12,14,16,18,19,21,1099.51202816541,3800.93057338913,1
1,2,4,8,14,15,16,17,19,20,21,1749.65148316856,3424.59937919756,0
1,3,6,13,16,17,18,19,20,21,22,1750.80898095229,3691.13193128849,0
1,3,4,5,9,14,17,18,19,20,21,1370.12977182899,3394.10741079377,2
3,4,8,10,12,14,15,17,18,19,20,2459.82628626742,2419.05733992523,1
2,4,7,10,12,13,15,16,17,19,22,1664.09203879986,3208.88957049669,0
1,2,6,8,10,14,17,18,19,21,22,1899.53222641934,3032.61438331436,0
1,4,5,6,9,11,12,18,19,20,21,765.949110662406,3606.11308276375,3
5,6,8,10,11,12,15,16,19,20,22,935.649300028234,3943.79121131562,2
2,3,7,8,11,12,14,15,17,19,21,20.7659577718871,6653.01661570376,10
3,6,8,9,10,12,14,15,16,17,19,51.011172762116,7611.82055534803,9
3,5,9,10,11,13,15,16,19,20,21,1151.05921470628,3761.31692265216,1
2,8,9,10,12,13,17,18,19,20,22,1268.43809968297,2570.80960351794,2
3,5,6,9,10,12,15,17,18,20,22,2256.38439686945,3379.30451048545,1
1,3,4,6,7,8,9,11,14,20,22,1892.49244926808,3084.28712818054,1
1,2,6,7,9,10,15,16,17,21,22,1075.30168214124,4984.92669604483,2
2,3,5,7,9,11,12,13,14,20,22,2374.36232289882,3591.72742225021,0
2,4,7,8,9,11,15,16,17,19,22,410.45874365646,8719.54244930984,7
1,4,5,6,11,12,14,15,16,19,20,1133.38114493679,4349.05936668042,0
4,5,6,9,10,11,12,14,15,16,18,844.711406367074,4470.82449265509,0
1,2,4,6,7,8,9,12,14,17,18,2120.70730009253,2842.34649350602,0
1,2,5,7,10,11,16,17,19,20,22,1391.50931929516,3988.99674587957,0
4,5,6,10,11,12,14,15,19,20,22,380.061687560135,3642.75841377593,5
3,4,5,6,9,12,13,16,18,20,21,1235.98545004143,3822.92922973307,1
2,3,4,5,6,7,8,10,11,15,18,2284.56907381274,3131.49253275682,1
2,3,5,6,9,10,11,13,14,18,19,2426.92052154481,3614.82485711666,0
4,6,7,10,11,14,15,16,17,19,22,1490.52488070366,3681.99549792388,0
1,2,5,6,8,11,15,17,18,21,22,2085.49095523445,3370.76985027924,0
2,3,4,8,9,10,11,14,18,21,22,2075.17819823385,2415.03191550372,0
1,3,6,8,11,12,13,14,15,20,22,2249.14532463434,2795.60455006899,1
1,3,4,7,8,9,11,15,16,17,19,2062.96297984463,2949.41886354088,0
1,5,6,7,8,10,12,15,17,18,20,191.21293382474,4622.89153777323,8
6,8,10,11,12,14,15,16,17,19,21,419.992740101463,5264.81041064995,7
2,4,5,6,7,11,13,17,18,19,22,2190.57971242714,3694.08622629499,0
2,3,4,5,12,15,16,17,19,20,22,1482.71876995152,4047.90481065676,0
4,5,6,8,10,11,12,13,17,19,20,782.671799177312,3541.14024410329,2
2,3,5,7,9,10,14,16,17,18,19,490.237810819656,4919.75211516521,2
1,3,4,7,8,9,10,13,14,19,20,2325.1314608788,2247.84500062766,1
1,5,8,9,11,16,17,19,20,21,22,648.0845414553,3617.87019593188,3
2,3,5,6,7,9,14,15,17,18,20,1608.90173027915,3804.36184024375,1
3,4,5,6,10,11,12,13,16,19,20,1275.86119698724,3830.93222742599,1
1,3,4,6,10,12,15,18,20,21,22,1693.76507684087,3207.50285520882,2
2,4,6,8,10,13,14,15,16,19,22,1144.29060949547,3709.3810844053,1
3,5,6,8,9,13,16,17,20,21,22,16.7149286314611,5670.38851248424,9
1,2,3,4,5,8,10,11,12,14,20,2381.26204140871,3606.62167413054,1
2,4,5,6,8,11,13,14,17,18,20,2282.01439039468,3527.00514230064,1
1,4,5,7,8,11,13,14,17,19,21,2351.38812885504,3310.35021702565,1
1,3,5,8,9,10,11,13,17,19,21,782.996200227821,3575.85414895721,3
3,4,6,10,11,13,15,18,19,21,22,1074.41522593463,3346.15355481674,2
7,8,10,12,15,16,17,18,19,21,22,1206.36097634156,3494.68791087792,1
3,6,7,10,11,12,13,15,16,17,21,1646.13483036171,3322.18567222921,1
1,5,7,8,10,11,12,17,18,20,21,2428.91499061258,3481.261776222,1
1,2,3,4,6,12,13,14,18,21,22,2135.65612530129,2786.34270556012,0
1,3,4,6,7,8,9,11,15,16,17,1880.96922521276,3139.83410947999,0
6,8,10,12,13,14,15,19,20,21,22,2489.21288824797,2947.1892412299,1
1,2,3,6,7,8,11,13,14,17,19,1657.10050462792,3892.51603908445,1
2,3,4,7,10,11,13,14,15,17,22,1836.87184204119,2516.26763738302,0
1,3,6,8,11,12,14,15,16,17,22,1696.91889843139,3552.61248084503,0
3,4,5,6,7,10,13,15,17,18,21,1904.82188529668,3132.02505413263,1
1,3,6,7,10,11,14,15,16,20,22,1127.27735807547,3774.17640343517,1
3,4,5,7,8,9,10,12,13,17,18,888.42213672996,3696.40795148622,3
3,4,8,10,11,14,15,17,18,21,22,2049.99648997597,2680.60640820957,1
3,7,8,9,12,14,15,17,18,20,22,2355.87869269712,3039.90442299682,0
1,3,5,7,12,13,14,15,17,19,20,625.06890002658,3761.85074731429,3
2,3,4,9,11,12,14,18,19,21,22,2081.99975579947,2639.28035924046,0
2,4,5,12,13,14,15,17,18,20,22,50.8073228108331,4512.3396208117,9
1,3,4,6,8,12,13,14,16,19,20,954.868138346538,4280.57262822346,2
1,3,6,9,10,12,13,15,16,18,20,1620.78727391163,3115.33765756231,1
1,3,4,5,8,10,11,12,16,19,20,1788.07881534684,3967.0948520282,0
2,4,6,7,8,9,10,11,13,14,16,1132.69319991558,3693.91021382977,0
1,2,4,5,11,13,17,19,20,21,22,78.0027348972169,4332.66758098098,9
1,2,3,8,12,14,15,16,18,19,20,1564.56483621327,3612.75816772716,1
2,3,5,8,9,10,15,16,19,20,21,1695.39049130162,4317.94503964754,0
1,3,6,7,11,15,18,19,20,21,22,1247.02256000988,4110.94539741654,2
2,4,5,8,9,10,13,15,20,21,22,664.508336330841,4105.18190812603,3
4,5,7,8,10,13,16,18,20,21,22,105.472051553792,5086.14164435351,7
1,2,3,6,8,10,11,13,15,17,18,2064.075033704,2160.59839171739,1
2,4,5,6,8,12,15,18,19,20,22,165.519336631845,3826.7244183413,5
3,4,5,6,8,9,10,11,16,21,22,961.277005073642,4049.62444364051,1
3,5,7,8,9,14,15,17,19,20,21,1672.47104999432,3546.56364769783,2
2,3,5,7,8,9,12,14,15,19,22,2019.58750628717,3690.84315651293,1
2,5,6,8,9,11,12,13,20,21,22,620.512075355107,4025.08840502722,4
5,6,8,9,11,12,13,15,17,19,21,203.883985408861,4244.50417600019,6
1,3,5,9,10,11,14,16,17,18,21,981.863794709648,4650.85138382633,2
1,2,3,8,11,12,15,17,18,21,22,2218.18225233941,2644.81140756962,0
1,5,6,11,13,14,18,19,20,21,22,1011.14856687674,3651.22452555028,3
1,2,5,7,8,12,13,15,17,21,22,2359.16328359252,3089.17628460353,1
1,3,5,6,8,9,10,16,18,20,22,1416.28229533068,4055.95917842296,0
1,2,3,4,7,9,12,13,14,18,22,2172.72682255559,2583.60753492806,0
2,4,5,9,10,11,13,14,16,19,21,920.443090934696,4955.92611736297,0
1,2,4,9,10,12,13,15,16,19,21,23.863395050434,9198.25163653655,10
1,3,5,10,12,13,16,18,19,20,21,1857.17395508813,3950.17889022918,0
5,6,7,8,12,15,17,18,19,20,22,216.466498567513,4066.69764620787,7
5,7,10,14,15,16,17,18,20,21,22,431.161302922243,5095.06396520994,3
1,4,5,8,9,10,11,13,15,16,18,978.763941996255,3994.33471999569,2
5,6,7,8,9,10,11,12,14,18,22,2299.04827454911,3646.14285687165,1
3,4,8,9,10,11,13,15,16,17,18,1580.41829831357,2978.15550950843,1
2,3,7,8,10,11,13,15,19,20,21,1844.62120287649,2316.05781001117,1
1,10,11,12,13,14,15,17,18,19,22,2026.66707745676,2718.87129622268,0
1,3,4,5,9,10,12,13,14,15,16,11.7876775353643,5222.09808700181,9
1,2,3,7,12,13,14,15,17,18,20,1468.76225412088,3349.2041989894,2
1,2,3,4,5,9,14,16,18,19,21,523.45696106133,4973.89760091988,2
2,3,5,10,11,12,14,16,17,21,22,924.88306493561,4667.87310068183,0
3,7,11,12,13,14,15,17,19,21,22,1957.80777197595,2961.11397561028,1
2,3,6,8,9,12,14,16,18,20,21,1463.32781826465,3648.44682471752,0
3,6,7,9,11,14,16,17,19,20,22,1053.55930571172,3860.8165608273,0
1,4,6,7,8,12,14,16,17,19,20,1380.41494623367,3657.63300061982,0
1,3,5,6,7,8,11,16,19,20,22,1359.08620141581,4105.0423783159,0
1,5,8,9,10,11,14,15,16,21,22,1054.27794991568,4578.72308740532,0
2,3,6,7,10,12,13,17,19,21,22,2216.6407316375,3207.92911107444,0
2,5,8,9,10,12,13,16,17,18,20,1553.55443224549,4084.88408629762,0
3,4,5,7,8,9,11,13,14,16,18,749.399191898852,4840.55899912991,1
2,4,8,9,11,13,14,16,17,19,21,1531.94363847056,3559.08528404692,1
2,4,5,6,9,12,13,17,19,20,21,438.619701651685,3859.17049644418,4
4,8,11,12,13,14,15,16,17,19,22,1568.93999357922,3438.05822221049,1
4,8,10,13,14,15,17,18,20,21,22,2037.47563005273,3057.00378988381,1
1,2,3,4,7,8,9,15,18,21,22,2283.366298666,2389.95324441569,0
2,3,7,13,14,15,16,18,19,21,22,1517.14920622675,3690.03976163211,1
1,6,9,10,11,13,15,19,20,21,22,935.359681481943,4032.79129934009,3
2,4,5,7,9,10,13,16,18,19,21,123.668703096336,5895.03520562305,7
1,3,6,8,10,11,15,16,18,20,21,896.025892467545,3432.37665537808,2
3,4,5,7,9,14,16,18,19,20,21,1225.39701327441,4477.92793066807,1
1,2,3,6,7,10,12,14,17,19,20,21.2307901221909,6901.21086359409,11
1,2,3,4,5,8,12,16,18,20,22,366.793619048459,4218.84672771159,5
1,2,3,11,13,14,15,18,19,20,21,2424.79168001759,2454.89756286676,1
3,4,5,7,9,13,14,16,17,20,21,959.522268994328,4656.64919742126,1
3,6,8,9,10,11,12,16,17,21,22,1564.82452524204,3317.42849493488,1
1,3,5,6,11,14,15,16,17,18,20,841.400539469872,4449.7685962864,0
1,4,6,8,9,10,11,14,15,18,22,2029.25190835121,2664.40437998634,1
1,2,4,7,11,12,13,14,18,20,21,2179.85657785792,2907.56466897155,0
1,2,3,6,8,9,11,13,17,19,20,1020.16495671306,3089.37053337203,3
1,4,5,7,8,9,13,14,15,18,22,1766.70167808265,3634.33235081741,1
2,4,5,6,8,9,12,13,18,20,21,1660.98978413528,3213.55677839905,1
2,3,6,7,8,13,15,17,18,20,21,860.086139227015,4218.15696548892,4
3,4,8,9,10,12,13,14,17,18,20,1787.67633271563,2521.29789943445,1
3,7,9,10,11,12,13,14,15,18,21,2280.47155980922,2501.95207689955,0
2,3,5,9,10,12,14,15,16,20,21,411.604678882298,5124.26493153984,1
4,5,6,7,10,14,15,16,18,20,22,819.754248481301,4441.59148062422,1
1,2,3,5,7,8,9,11,12,16,18,42.9560035548631,4989.51480233776,9
2,4,5,6,7,10,11,12,14,16,21,946.37929742925,4570.79848998828,0
1,2,3,4,8,9,10,11,12,13,17,1955.31112385395,1401.36762886013,1
2,3,5,10,11,13,15,16,19,20,22,1465.74527159704,4229.15127594313,0
4,5,7,8,13,14,16,17,18,20,21,580.522506373435,4430.06115757925,1
2,3,4,8,9,12,17,18,19,20,22,1306.25439528637,2564.70524748782,2
2,5,8,9,12,13,15,16,18,19,22,1341.35246075534,4127.27943276156,0
5,6,7,8,9,10,12,13,14,18,20,427.223949820159,4009.1639852672,3
2,3,5,6,7,8,11,13,15,21,22,2276.29871208696,3271.54081267258,0
3,7,8,9,11,15,16,17,18,19,22,1247.12812397999,3321.76400495624,1
2,3,4,8,13,16,17,19,20,21,22,1827.24390460769,3113.46204521921,1
3,4,8,9,11,12,13,15,18,19,21,2723.00402338488,1896.96924020083,0
1,2,7,8,9,13,16,17,20,21,22,1797.04670216617,3280.71299026142,0
2,3,6,7,9,10,14,16,18,21,22,970.892615646085,3834.62114172351,1
4,5,6,7,9,10,11,12,15,20,21,663.219439384169,3774.80441129116,4
1,3,4,6,8,12,13,15,16,18,22,1628.97937601748,3157.27991412275,0
1,2,4,8,10,11,14,15,16,17,19,1393.54831045143,3551.96466826101,1
1,3,4,5,8,9,11,12,14,18,19,263.26566594583,4168.50025821174,7
1,3,7,9,10,11,13,14,15,20,21,2403.79358611455,2436.25537470552,0
5,6,7,10,11,13,14,16,17,19,20,1025.51728734007,4412.81690075594,1
1,4,7,8,10,12,13,16,19,20,22,1705.3043498526,3217.77831149973,1
1,2,3,7,8,10,12,16,17,19,20,20.8737188022331,6337.88953761909,10
4,6,9,10,12,13,14,16,19,20,22,691.124539724845,4083.56633756859,3
2,3,4,6,12,13,14,15,16,18,19,678.90783002253,4379.75201814674,4
1,2,3,6,9,10,14,19,20,21,22,330.355146925972,6633.77401291768,4
1,3,7,8,9,12,14,17,18,20,22,1883.98554562859,3126.06132251952,1
1,2,3,5,7,8,9,12,19,21,22,151.311029224259,3617.99009649766,7
3,4,5,7,9,11,14,17,18,21,22,2233.2566653042,3542.6454707309,1
1,3,4,5,9,10,11,12,13,15,21,1111.05011228244,3702.56445004537,4
1,2,5,8,11,14,16,18,19,21,22,972.048774324298,4470.65245453407,0
1,4,5,7,11,13,15,17,18,21,22,2317.78245177328,3366.33172128805,1
4,6,7,11,14,16,18,19,20,21,22,901.375107866115,4119.19431908264,0
2,4,5,7,10,12,14,15,18,19,20,574.285242674954,4259.51524411897,4
2,4,6,7,8,9,13,14,16,21,22,1201.16401018367,3717.97008307725,0
3,5,10,11,13,14,16,17,19,21,22,1100.00868521795,4579.21634524875,0
2,3,7,10,11,13,16,18,20,21,22,1607.86442728707,3479.17370731677,0
3,4,8,9,14,16,17,19,20,21,22,219.274656427125,6397.32994824354,7
5,8,10,12,13,14,15,17,20,21,22,446.08343181604,5064.33843266103,5
2,4,5,6,9,12,14,15,16,17,22,830.225223531594,4592.49411660506,0
1,3,5,6,8,10,12,14,16,20,21,1002.81356533142,4585.71368105579,1
2,3,5,6,7,9,11,12,17,18,20,24.8398008032576,3957.53507281278,10
2,3,4,10,11,13,14,17,18,21,22,1931.37881951139,2548.61318582285,0
1,2,3,5,10,11,12,18,19,20,21,1694.03105413124,3130.642754859,1
1,2,3,4,7,12,14,15,16,20,21,1527.65543434522,3634.44414154245,1
1,8,9,10,12,13,16,17,20,21,22,1960.77841181862,3095.90457708805,0
1,3,5,6,7,8,14,16,19,21,22,571.269586621398,4435.5139871553,2
2,4,5,6,8,11,14,18,19,21,22,651.599578844143,3750.90005601773,4
2,3,5,6,7,8,9,12,14,19,20,2526.07400396925,3595.28491187251,1
1,4,5,10,11,13,14,16,18,20,22,934.158592974036,4458.37057824562,0
2,5,6,10,11,13,14,15,17,19,20,768.854213727636,4010.41002117483,4
2,5,6,7,10,12,13,16,20,21,22,1277.33402212535,4127.38552403921,0
1,4,5,8,9,13,14,17,18,21,22,2321.91220975302,3328.07995765274,2
3,6,9,12,13,14,15,16,17,21,22,713.604601616983,4160.15301727473,2
2,4,5,6,10,15,16,18,19,21,22,1076.69015892711,3984.1741295624,1
2,3,6,8,9,12,14,17,19,20,22,102.807458354273,4989.34172462659,8
1,6,10,13,15,16,18,19,20,21,22,1415.61934559307,3640.44452005826,2
1,2,3,8,11,14,15,18,19,20,21,2534.21121240779,2441.21981740614,1
3,4,6,8,10,12,13,15,17,20,21,2631.54480196901,2397.67614677839,1
4,5,7,10,11,13,15,16,18,20,22,1318.68048714469,3968.36678326179,0
1,4,5,6,10,11,12,13,17,19,20,1027.09366182792,3416.69224545854,2
1,2,4,7,8,9,10,11,20,21,22,1617.82978369605,2632.55618945096,1
2,4,5,6,8,9,10,11,12,13,22,1423.83965295076,3329.31041890307,1
1,5,7,9,10,12,14,15,18,19,21,2498.63473399595,3315.92290022283,1
2,3,6,9,10,12,13,15,16,20,22,1255.72184312253,3235.15100338756,0
2,3,5,7,8,9,10,11,12,15,18,106.560547105147,6223.29230161053,8
2,3,4,6,8,9,10,11,14,16,18,1057.30518902015,4058.60771999662,1
2,4,5,9,10,12,13,14,15,20,22,1880.86951506943,3512.21397494963,2
1,3,4,8,11,13,14,17,19,20,21,2292.22687608264,2322.22161306662,2
2,3,4,5,9,10,12,15,16,20,22,1540.916252184,4214.32780611558,1
3,5,7,9,10,13,14,18,19,20,22,1202.66085220748,3618.5898985176,2
2,3,5,6,7,9,10,13,15,16,21,1337.34670438979,4332.84774672335,0
3,4,5,9,11,12,14,18,19,21,22,1874.38833893937,3492.83972393717,1
3,6,7,8,9,10,12,14,15,16,17,629.073720046343,4268.25148664642,3
4,6,7,8,9,11,13,16,17,19,22,1291.54826336428,3476.23255014351,0
1,4,6,7,12,13,14,16,18,20,22,962.054501172278,3878.17777867862,1
1,5,7,9,10,11,12,15,17,21,22,2428.98450905062,3267.08522465752,0
1,2,3,6,7,8,12,13,14,18,19,113.404880826419,6372.92609781404,7
2,4,5,7,11,14,16,17,18,20,21,712.834716744534,4418.54795487303,0
2,3,7,10,11,12,13,15,18,20,21,2317.84730406003,2651.63893560464,0
2,4,9,10,12,13,14,15,16,19,21,1802.68812380759,3661.45864007772,1
2,3,4,5,6,7,13,16,18,19,20,33.0137313816026,5182.73942703734,9
1,2,3,8,9,14,16,17,18,19,22,1514.250939223,3616.49952327717,1
1,5,6,10,11,12,14,19,20,21,22,569.92593251469,3848.74120272141,3
1,2,7,8,9,11,12,14,18,20,21,2197.74253139838,2912.62119035123,1
1,3,5,11,12,15,17,18,19,21,22,2460.93547444824,3273.5606124633,1
1,3,4,7,8,9,10,11,19,20,22,773.899267431122,2765.59823231826,3
2,3,6,7,8,9,12,13,14,17,20,2235.80029045236,2774.00803000346,0
2,4,8,10,12,15,16,17,18,21,22,1333.82669528217,3226.44354875275,0
3,4,5,8,10,12,18,19,20,21,22,918.513339418128,3461.30957616974,3
1,2,4,7,8,10,14,15,19,21,22,2197.52856641765,2439.67162968149,0
3,4,5,7,8,10,11,12,16,19,22,1239.73830458461,3989.84599772411,0
5,6,8,9,10,11,13,15,16,20,21,1769.84526220424,3980.39604670138,0
4,7,11,13,15,16,18,19,20,21,22,1427.39198805469,3632.25193245721,0
1,2,6,7,8,10,11,15,17,19,21,2536.83476102134,3020.18107454069,1
2,3,5,7,8,9,10,13,14,18,19,2535.99313948475,3745.14905933891,0
1,3,5,6,8,12,14,15,17,18,22,552.102522302887,4052.4539781655,4
4,6,8,10,11,14,15,16,18,20,21,1087.3532774634,3516.32234591997,1
2,3,5,6,9,11,12,15,19,20,22,241.706763013454,3641.33712879862,6
2,3,4,5,9,11,15,17,18,19,20,29.8944278383725,4620.07570469326,10
1,2,4,6,10,11,13,15,19,21,22,1633.97090963674,3472.64991061181,2
1,4,6,8,12,13,15,16,18,21,22,1657.58853854648,3263.03591891618,0
1,4,5,7,8,11,12,13,15,19,20,1221.68494047019,3220.16637395989,1
1,4,5,8,10,11,14,15,18,21,22,2130.69401412988,3362.18335656473,1
1,8,9,13,14,15,16,18,19,20,22,798.996774265773,8750.26797442606,2
3,4,5,9,10,12,13,16,20,21,22,1022.48190662405,3838.34932867335,1
1,2,4,6,7,9,10,13,18,21,22,2023.75593933163,3067.7629108086,0
1,3,4,6,8,10,13,14,18,19,20,2379.66758699229,2531.23226116033,0
1,2,4,5,8,9,12,15,17,18,21,2677.48226517335,2792.06749809176,0
2,3,4,8,11,12,15,18,19,20,22,2468.71782673751,2614.13503762819,0
4,5,7,8,9,10,14,17,19,21,22,2319.26418386944,3358.61877267688,1
3,4,5,12,13,15,16,18,19,21,22,950.628775891072,3774.46276364754,2
3,4,5,7,9,11,12,13,15,17,18,2775.24930574349,2987.22106529085,0
1,3,4,5,7,8,12,16,17,18,21,77.2869097657818,4684.29406097499,6
1,2,4,5,9,11,12,15,17,18,20,2755.45769460758,2945.42588400939,0
1,2,3,5,6,8,9,18,19,21,22,157.344780176769,3531.76394855561,6
3,5,6,8,10,11,15,16,17,18,19,1117.29087120351,3988.29004362777,0
2,6,7,9,10,12,13,15,18,20,22,2115.78835401395,3356.4899551193,1
4,7,8,10,11,16,17,18,19,20,21,1300.0895864935,3453.13844671974,0
2,4,5,8,13,14,16,17,20,21,22,129.100370189914,4659.60105557545,6
1,3,7,10,11,12,13,18,20,21,22,2205.41366497454,3443.26069175667,0
2,6,7,9,12,13,14,17,18,19,22,1942.26106220784,3360.97617504837,0
1,2,4,7,9,12,14,15,16,17,20,1251.55555184769,3486.94380228102,1
3,4,5,6,7,9,11,16,17,19,22,1333.85362908686,4065.99020119851,0
2,3,4,5,6,7,12,13,14,18,21,2190.65749732202,3627.07187381099,1
2,3,6,9,13,14,15,16,17,18,20,1184.7837952315,3730.30838623309,1
2,3,6,8,9,10,13,15,16,18,20,1571.96966261653,3222.14223852584,0
2,3,4,6,8,10,15,17,19,21,22,189.185297529104,4470.6153127803,8
1,4,5,8,9,10,14,16,18,20,22,888.871997441097,4518.23868425127,0
4,8,9,11,13,15,17,19,20,21,22,980.767233869145,2967.44693882679,3
1,2,4,5,7,12,14,16,18,19,22,869.79372976597,4454.08264845412,0
2,4,6,7,9,11,14,16,19,20,22,966.081790238749,3762.69699929463,0
1,6,7,8,10,12,15,17,18,20,21,1580.60993832921,4160.71403026971,2
1,3,4,5,7,12,13,15,16,17,21,53.2007131576347,4691.20236923829,9
5,6,9,11,13,15,16,17,20,21,22,1101.43383168747,3903.60826568014,2
4,6,7,11,12,13,18,19,20,21,22,1960.35569788013,4482.79618462314,0
1,3,7,10,14,15,16,17,18,20,22,57.1168649089015,14564.1912124557,9
1,2,3,4,8,10,13,14,16,19,21,1731.11684439647,3998.41867270262,1
3,5,7,8,9,11,12,15,16,17,21,150.25405978988,4763.54036389916,8
4,5,8,12,14,15,16,19,20,21,22,468.005874828952,4015.69113140539,3
2,3,5,6,7,8,14,16,18,20,22,606.816056658517,4664.45959432004,0
2,3,7,8,9,10,14,15,18,20,21,2353.4132808146,2524.33758564614,0
2,3,5,7,9,11,13,14,16,19,20,622.977199379961,4856.18195066384,0
4,5,6,8,12,13,15,17,18,20,21,953.499271288029,3324.64854298791,3
1,4,6,7,9,12,13,16,18,19,22,1657.80164111732,3603.38182388092,0
1,3,5,8,13,14,15,17,18,20,21,714.262215507532,4322.03359411915,1
2,4,5,7,8,9,10,11,13,20,22,274.194509018827,4561.12288666168,4
1,3,4,7,8,16,17,18,20,21,22,1027.95425129084,4181.13264819714,2
4,5,8,9,10,11,16,17,20,21,22,1020.74617693735,3601.01196158103,1
3,5,7,10,12,14,15,17,18,19,22,24.8417064824478,5775.11425691968,8
1,3,4,8,9,11,14,15,16,19,22,754.939498275321,4489.16509879385,4
3,6,11,12,13,14,15,17,18,20,22,1727.793275132,3326.35771120268,1
3,4,5,6,8,9,11,16,17,19,20,1312.51485649878,3774.27749911868,1
5,6,7,8,9,10,13,16,17,18,22,990.03750593798,4041.40221849558,0
2,6,11,13,14,16,17,18,20,21,22,952.909579366488,3840.88272251929,1
1,6,7,12,13,15,16,18,19,20,21,728.904199992236,4810.43665902393,3
1,2,4,10,11,12,13,14,16,17,18,1224.6126038909,3494.02053748237,0
2,3,5,7,8,11,14,16,17,20,22,785.336249230837,4661.42675612974,0
1,4,5,6,7,8,11,12,15,19,22,253.164302002967,3873.32362957292,6
3,4,5,6,7,8,14,15,16,19,21,1065.379728662,4625.80543736014,0
2,3,6,7,8,12,13,16,18,21,22,1206.55461275614,3511.16761501287,1
1,2,3,4,5,6,7,8,9,13,20,29.1577487172146,4077.5520133192,11
3,4,7,9,10,12,14,17,18,20,21,2123.03150489585,2903.62692107868,1
1,2,3,4,6,13,15,17,20,21,22,1447.92391896719,2828.72990919269,1
5,6,9,10,11,12,13,14,17,19,21,117.7847211694,4846.92772088242,8
2,5,6,7,8,9,10,11,13,16,17,1552.33155000413,4141.45756019133,1
2,3,4,6,11,13,14,15,18,20,22,1832.47832589284,2889.78394211342,1
1,4,5,7,8,9,15,16,19,20,21,746.65855569932,3731.83379075329,3
1,3,4,5,12,14,15,17,18,20,21,38.9301839711937,4669.67681514669,9
2,3,9,11,12,13,17,19,20,21,22,977.490184541688,2974.39397141862,2
3,4,5,7,8,9,11,14,18,19,20,128.626824193446,4088.75698262126,8
1,2,5,7,11,12,13,14,17,19,22,1974.96077982928,3474.12779645535,0
