"","V1","V2","V3","V4","V5","V6","pred1","pred2","pred3","pred4","pred5"
"1090",2,4,6,10,11,12,"SY_SP_ROC","log_SY_tot_flow_janjul","SY_discon_400","SY_tot_flow_janjul","RY_discon_400"
"1091",2,4,6,10,11,13,"RY_discon_400","BY_recon_100","RY_recon_10","SY_discon_400","BY_recon_70"
"1092",2,4,6,10,12,13,"BY_recon_200","BY_recon_300","BY_recon_400","BY_recon_750","SY_discon_400"
"1093",2,4,6,11,12,13,"SY_SP_ROC","BY_recon_750","BY_recon_10","RY_recon_400","RY_Wet_BFL_Dur"
"1094",2,4,7,8,9,10,"RY_SP_ROC","RY_discon_150","BY_recon_750","SY_discon_400","BY_recon_100"
"1095",2,4,7,8,9,11,"RY_SP_Tim","RY_SP_ROC","BY_recon_750","RY_discon_150","BY_recon_8"
"1096",2,4,7,8,9,12,"RY_tot_flow","RY_recon_20","BY_recon_750","SY_min_flow_janjul","tot_flow_CFLP"
"1097",2,4,7,8,9,13,"BY_recon_500","log_BY_tot_flow_sepdec","BY_recon_70","RY_SP_Tim","BY_recon_750"
"1098",2,4,7,8,10,11,"RY_SP_ROC","RY_SP_Tim","SY_discon_400","BY_recon_750","SY_SP_ROC"
"1099",2,4,7,8,10,12,"SY_discon_400","BY_recon_750","RY_Wet_Tim","SY_discon_500","SY_discon_750"
"1100",2,4,7,8,10,13,"BY_recon_500","log_BY_tot_flow_sepdec","BY_recon_100","RY_SP_ROC","BY_recon_750"
"1101",2,4,7,8,11,12,"SY_min_flow_janjul","BY_recon_750","RY_Wet_Tim","RY_recon_20","SY_SP_ROC"
"1102",2,4,7,8,11,13,"BY_recon_500","log_BY_tot_flow_sepdec","BY_recon_100","BY_recon_70","SY_Wet_BFL_Dur"
"1103",2,4,7,8,12,13,"log_BY_tot_flow_sepdec","BY_recon_150","BY_recon_750","BY_recon_10","RY_recon_20"
"1104",2,4,7,9,10,11,"SY_discon_400","RY_recon_70","BY_recon_750","RY_recon_10","RY_SP_ROC"
"1105",2,4,7,9,10,12,"tot_flow_CFLP","BY_recon_750","SY_discon_400","SY_discon_100","RY_recon_70"
"1106",2,4,7,9,10,13,"BY_recon_750","RY_recon_500","SY_discon_400","RY_recon_70","BY_recon_500"
"1107",2,4,7,9,11,12,"tot_flow_CFLP","RY_DS_Mag_90","BY_recon_750","RY_Wet_BFL_Mag_50","RY_recon_8"
"1108",2,4,7,9,11,13,"BY_recon_750","BY_recon_10","BY_recon_70","RY_recon_10","RY_recon_70"
"1109",2,4,7,9,12,13,"tot_flow_CFLP","BY_recon_10","BY_recon_750","BY_recon_500","RY_recon_8"
"1110",2,4,7,10,11,12,"SY_discon_400","SY_tot_flow_janjul","BY_recon_750","SY_SP_ROC","log_SY_tot_flow_janjul"
"1111",2,4,7,10,11,13,"BY_recon_750","SY_discon_400","RY_recon_10","RY_recon_70","BY_recon_500"
"1112",2,4,7,10,12,13,"SY_discon_100","BY_recon_750","SY_discon_400","BY_recon_10","RY_recon_500"
"1113",2,4,7,11,12,13,"RY_DS_Mag_90","BY_recon_750","BY_recon_10","RY_recon_500","BY_recon_40"
"1114",2,4,8,9,10,11,"BY_recon_500","BY_recon_750","SY_SP_ROC","SY_discon_400","RY_recon_10"
"1115",2,4,8,9,10,12,"BY_recon_200","BY_recon_750","RY_Wet_Tim","SY_tot_flow_janjul","BY_recon_100"
"1116",2,4,8,9,10,13,"BY_recon_500","log_BY_tot_flow_sepdec","BY_recon_100","RY_SP_ROC","BY_recon_70"
"1117",2,4,8,9,11,12,"BY_recon_150","RY_Wet_Tim","SY_SP_ROC","RY_DS_Mag_90","BY_recon_100"
"1118",2,4,8,9,11,13,"BY_recon_500","log_BY_tot_flow_sepdec","SY_discon_1000","BY_recon_70","BY_min_flow_sepdec"
"1119",2,4,8,9,12,13,"log_BY_tot_flow_sepdec","BY_recon_150","BY_recon_100","RY_recon_40","RY_recon_500"
"1120",2,4,8,10,11,12,"log_SY_tot_flow_janjul","SY_SP_ROC","BY_recon_200","BY_recon_100","RY_Wet_Tim"
"1121",2,4,8,10,11,13,"BY_recon_500","log_BY_tot_flow_sepdec","BY_recon_100","RY_SP_ROC","RY_recon_500"
"1122",2,4,8,10,12,13,"BY_recon_300","log_BY_tot_flow_sepdec","BY_recon_100","BY_recon_500","RY_recon_500"
"1123",2,4,8,11,12,13,"BY_recon_150","log_BY_tot_flow_sepdec","BY_recon_100","RY_Wet_Tim","RY_recon_400"
"1124",2,4,9,10,11,12,"log_SY_tot_flow_janjul","SY_SP_ROC","BY_recon_750","BY_recon_200","RY_Wet_BFL_Dur"
"1125",2,4,9,10,11,13,"BY_recon_750","RY_recon_500","RY_recon_10","BY_recon_500","BY_recon_100"
"1126",2,4,9,10,12,13,"RY_recon_500","BY_recon_750","BY_recon_100","BY_recon_10","RY_discon_8"
"1127",2,4,9,11,12,13,"BY_recon_750","RY_recon_500","BY_recon_10","SY_SP_ROC","RY_recon_400"
"1128",2,4,10,11,12,13,"BY_recon_750","log_SY_tot_flow_janjul","BY_recon_200","BY_recon_300","SY_SP_ROC"
"1129",2,5,6,7,8,9,"BY_recon_750","RY_SP_ROC","RY_discon_8","RY_DS_Mag_90","BY_tot_flow_sepdec"
"1130",2,5,6,7,8,10,"BY_recon_750","RY_SP_ROC","SY_discon_400","RY_recon_70","BY_recon_8"
"1131",2,5,6,7,8,11,"BY_recon_750","RY_SP_ROC","SY_SP_ROC","RY_Wet_Tim","RY_SP_Tim"
"1132",2,5,6,7,8,12,"BY_recon_750","RY_Wet_Tim","SY_min_flow_janjul","RY_DS_Mag_90","RY_SP_ROC"
"1133",2,5,6,7,8,13,"BY_recon_70","BY_recon_500","BY_recon_100","SY_Wet_BFL_Dur","BY_min_flow_sepdec"
"1134",2,5,6,7,9,10,"BY_recon_750","RY_recon_70","SY_discon_400","BY_recon_8","RY_SP_ROC"
"1135",2,5,6,7,9,11,"BY_recon_750","SY_SP_ROC","BY_min_flow_sepdec","RY_recon_10","SY_discon_70"
"1136",2,5,6,7,9,12,"BY_recon_750","RY_DS_Mag_90","RY_Wet_BFL_Dur","BY_min_flow_sepdec","log_RY_tot_flow"
"1137",2,5,6,7,9,13,"BY_recon_750","BY_min_flow_sepdec","RY_recon_8","RY_discon_400","BY_recon_500"
"1138",2,5,6,7,10,11,"SY_SP_ROC","RY_discon_400","RY_recon_70","BY_recon_750","RY_recon_100"
"1139",2,5,6,7,10,12,"SY_discon_400","BY_recon_750","RY_recon_70","RY_recon_100","RY_Wet_Tim"
"1140",2,5,6,7,10,13,"BY_recon_750","RY_discon_400","BY_recon_200","RY_min_flow","RY_discon_40"
"1141",2,5,6,7,11,12,"RY_DS_Mag_90","BY_recon_750","RY_recon_8","BY_recon_15","RY_Wet_BFL_Dur"
"1142",2,5,6,7,11,13,"BY_recon_750","BY_recon_40","BY_recon_10","RY_recon_8","BY_min_flow_sepdec"
"1143",2,5,6,7,12,13,"BY_recon_10","BY_recon_750","RY_recon_300","RY_DS_Mag_90","RY_recon_500"
"1144",2,5,6,8,9,10,"BY_recon_750","SY_discon_70","SY_discon_400","RY_recon_8","RY_SP_ROC"
"1145",2,5,6,8,9,11,"BY_recon_750","SY_SP_ROC","SY_discon_70","SY_discon_1000","RY_SP_ROC"
"1146",2,5,6,8,9,12,"BY_recon_750","RY_Wet_Tim","RY_DS_Mag_90","SY_discon_400","SY_discon_70"
"1147",2,5,6,8,9,13,"BY_recon_750","log_BY_tot_flow_sepdec","BY_recon_500","SY_discon_1000","BY_recon_70"
"1148",2,5,6,8,10,11,"BY_recon_750","SY_SP_ROC","RY_SP_ROC","RY_recon_70","SY_discon_400"
"1149",2,5,6,8,10,12,"RY_Wet_Tim","BY_recon_750","SY_discon_400","BY_recon_8","RY_recon_70"
"1150",2,5,6,8,10,13,"BY_recon_750","BY_recon_500","RY_discon_400","log_BY_tot_flow_sepdec","RY_SP_ROC"
"1151",2,5,6,8,11,12,"BY_recon_100","SY_SP_ROC","RY_Wet_Tim","BY_recon_750","RY_DS_Mag_90"
"1152",2,5,6,8,11,13,"BY_recon_750","log_BY_tot_flow_sepdec","BY_min_flow_sepdec","BY_recon_40","SY_discon_1000"
"1153",2,5,6,8,12,13,"BY_recon_750","log_BY_tot_flow_sepdec","RY_Wet_Tim","RY_recon_300","BY_recon_10"
"1154",2,5,6,9,10,11,"BY_recon_750","SY_SP_ROC","RY_discon_400","RY_recon_10","RY_recon_70"
"1155",2,5,6,9,10,12,"BY_recon_750","SY_discon_400","RY_Wet_BFL_Dur","SY_discon_70","RY_recon_70"
"1156",2,5,6,9,10,13,"BY_recon_750","RY_discon_400","RY_min_flow","BY_recon_10","RY_recon_70"
"1157",2,5,6,9,11,12,"SY_SP_ROC","BY_recon_750","BY_min_flow_sepdec","RY_DS_Mag_90","RY_Wet_BFL_Dur"
"1158",2,5,6,9,11,13,"BY_recon_750","BY_min_flow_sepdec","BY_recon_40","RY_recon_8","BY_recon_70"
"1159",2,5,6,9,12,13,"BY_recon_750","BY_recon_10","RY_recon_300","RY_Wet_BFL_Dur","BY_min_flow_sepdec"
"1160",2,5,6,10,11,12,"SY_SP_ROC","SY_discon_400","RY_discon_400","RY_Wet_BFL_Dur","BY_min_flow_sepdec"
"1161",2,5,6,10,11,13,"RY_discon_400","SY_discon_400","RY_recon_500","RY_DS_Tim","RY_recon_8"
"1162",2,5,6,10,12,13,"BY_recon_750","RY_discon_400","BY_recon_10","RY_DS_Tim","SY_discon_400"
"1163",2,5,6,11,12,13,"BY_recon_750","BY_recon_10","BY_recon_15","RY_recon_400","BY_min_flow_sepdec"
"1164",2,5,7,8,9,10,"RY_SP_ROC","BY_recon_750","SY_discon_400","RY_recon_70","RY_discon_8"
"1165",2,5,7,8,9,11,"BY_recon_750","RY_SP_ROC","RY_Wet_Tim","RY_DS_Mag_90","SY_SP_ROC"
"1166",2,5,7,8,9,12,"BY_recon_750","RY_Wet_Tim","SY_min_flow_janjul","RY_DS_Mag_90","RY_discon_8"
"1167",2,5,7,8,9,13,"BY_recon_750","log_BY_tot_flow_sepdec","BY_recon_500","BY_recon_70","RY_SP_Tim"
"1168",2,5,7,8,10,11,"RY_SP_ROC","SY_discon_400","BY_recon_750","BY_tot_flow_sepdec","SY_discon_300"
"1169",2,5,7,8,10,12,"SY_discon_400","BY_recon_750","RY_Wet_Tim","RY_SP_ROC","RY_recon_70"
"1170",2,5,7,8,10,13,"BY_recon_750","BY_recon_500","log_BY_tot_flow_sepdec","RY_SP_ROC","SY_Wet_BFL_Dur"
"1171",2,5,7,8,11,12,"SY_min_flow_janjul","BY_recon_750","BY_min_flow_sepdec","RY_DS_Mag_90","RY_SP_ROC"
"1172",2,5,7,8,11,13,"BY_recon_750","log_BY_tot_flow_sepdec","RY_Wet_Tim","SY_Wet_BFL_Dur","RY_SP_ROC"
"1173",2,5,7,8,12,13,"BY_recon_750","BY_recon_150","BY_recon_10","RY_recon_300","BY_recon_40"
"1174",2,5,7,9,10,11,"RY_recon_70","BY_recon_750","SY_discon_400","SY_SP_ROC","RY_SP_ROC"
"1175",2,5,7,9,10,12,"SY_discon_400","BY_recon_750","RY_recon_70","RY_discon_1000","RY_recon_100"
"1176",2,5,7,9,10,13,"BY_recon_750","RY_DS_Mag_50","SY_discon_400","RY_recon_70","RY_recon_500"
"1177",2,5,7,9,11,12,"RY_DS_Mag_90","BY_recon_750","RY_Wet_BFL_Dur","RY_recon_8","BY_min_flow_sepdec"
"1178",2,5,7,9,11,13,"BY_recon_750","BY_recon_10","BY_min_flow_sepdec","RY_recon_70","SY_Wet_Tim"
"1179",2,5,7,9,12,13,"BY_recon_10","BY_recon_750","BY_recon_200","RY_DS_Mag_90","RY_recon_500"
"1180",2,5,7,10,11,12,"SY_discon_400","RY_discon_400","RY_DS_Mag_50","RY_DS_Tim","RY_Wet_BFL_Dur"
"1181",2,5,7,10,11,13,"BY_recon_750","RY_recon_70","SY_discon_400","RY_recon_400","RY_recon_500"
"1182",2,5,7,10,12,13,"BY_recon_10","BY_recon_750","SY_discon_400","RY_Wet_BFL_Dur","RY_recon_500"
"1183",2,5,7,11,12,13,"BY_recon_10","BY_recon_750","RY_DS_Mag_90","RY_recon_500","BY_recon_15"
"1184",2,5,8,9,10,11,"BY_recon_750","SY_SP_ROC","SY_discon_400","RY_recon_70","RY_SP_ROC"
"1185",2,5,8,9,10,12,"BY_recon_750","RY_Wet_Tim","SY_discon_400","SY_discon_70","RY_discon_1000"
"1186",2,5,8,9,10,13,"BY_recon_750","log_BY_tot_flow_sepdec","BY_recon_500","RY_SP_ROC","RY_recon_500"
"1187",2,5,8,9,11,12,"BY_recon_100","RY_Wet_Tim","SY_SP_ROC","RY_DS_Mag_90","BY_recon_750"
"1188",2,5,8,9,11,13,"BY_recon_750","log_BY_tot_flow_sepdec","SY_discon_1000","BY_recon_70","SY_discon_750"
"1189",2,5,8,9,12,13,"BY_recon_750","log_BY_tot_flow_sepdec","BY_recon_150","RY_Wet_Tim","BY_min_flow_sepdec"
"1190",2,5,8,10,11,12,"BY_recon_100","SY_discon_400","RY_Wet_Tim","SY_SP_ROC","BY_recon_750"
"1191",2,5,8,10,11,13,"BY_recon_750","log_BY_tot_flow_sepdec","RY_SP_ROC","SY_Wet_Tim","RY_recon_500"
"1192",2,5,8,10,12,13,"BY_recon_750","log_BY_tot_flow_sepdec","BY_recon_200","BY_recon_500","RY_recon_300"
"1193",2,5,8,11,12,13,"BY_recon_750","log_BY_tot_flow_sepdec","RY_Wet_Tim","BY_recon_10","RY_recon_400"
"1194",2,5,9,10,11,12,"SY_discon_400","BY_recon_750","RY_Wet_BFL_Dur","SY_SP_ROC","RY_Wet_Tim"
"1195",2,5,9,10,11,13,"BY_recon_750","RY_recon_70","SY_discon_400","RY_DS_Mag_50","RY_recon_400"
"1196",2,5,9,10,12,13,"BY_recon_750","RY_recon_300","SY_discon_400","BY_recon_10","RY_Wet_BFL_Dur"
"1197",2,5,9,11,12,13,"BY_recon_750","BY_recon_10","RY_recon_400","RY_recon_500","RY_Wet_Tim"
"1198",2,5,10,11,12,13,"BY_recon_750","SY_discon_400","BY_recon_10","RY_Wet_BFL_Dur","log_SY_tot_flow_janjul"
"1199",2,6,7,8,9,10,"RY_SP_ROC","BY_recon_750","SY_discon_400","RY_recon_70","BY_recon_8"
"1200",2,6,7,8,9,11,"BY_recon_750","RY_SP_ROC","SY_SP_ROC","SY_discon_1000","BY_tot_flow_sepdec"
"1201",2,6,7,8,9,12,"BY_recon_750","SY_min_flow_janjul","RY_Wet_Tim","RY_DS_Mag_90","RY_discon_1000"
"1202",2,6,7,8,9,13,"BY_recon_500","log_BY_tot_flow_sepdec","BY_recon_70","SY_discon_1000","BY_recon_100"
"1203",2,6,7,8,10,11,"RY_SP_ROC","SY_SP_ROC","BY_recon_750","RY_discon_400","SY_discon_400"
"1204",2,6,7,8,10,12,"RY_SP_ROC","BY_recon_750","SY_discon_400","RY_Wet_Tim","RY_recon_70"
"1205",2,6,7,8,10,13,"BY_recon_500","BY_recon_100","log_BY_tot_flow_sepdec","SY_Wet_BFL_Dur","RY_SP_ROC"
"1206",2,6,7,8,11,12,"SY_min_flow_janjul","BY_recon_750","RY_Wet_Tim","RY_recon_300","SY_SP_ROC"
"1207",2,6,7,8,11,13,"BY_recon_500","log_BY_tot_flow_sepdec","BY_recon_70","SY_Wet_BFL_Dur","SY_discon_1000"
"1208",2,6,7,8,12,13,"SY_Wet_BFL_Dur","BY_recon_150","log_BY_tot_flow_sepdec","BY_recon_500","BY_recon_100"
"1209",2,6,7,9,10,11,"SY_SP_ROC","RY_recon_70","RY_discon_400","SY_discon_400","RY_recon_10"
"1210",2,6,7,9,10,12,"SY_discon_400","RY_recon_70","BY_recon_750","RY_discon_1000","RY_recon_100"
"1211",2,6,7,9,10,13,"BY_recon_500","BY_recon_750","RY_discon_40","BY_recon_100","RY_discon_400"
"1212",2,6,7,9,11,12,"RY_DS_Mag_90","SY_SP_ROC","BY_recon_750","RY_Wet_BFL_Dur","RY_recon_8"
"1213",2,6,7,9,11,13,"BY_recon_750","BY_recon_70","BY_recon_40","RY_recon_8","RY_discon_200"
"1214",2,6,7,9,12,13,"BY_recon_10","BY_recon_750","RY_recon_300","RY_recon_500","RY_recon_8"
"1215",2,6,7,10,11,12,"SY_discon_400","RY_discon_400","SY_SP_ROC","RY_recon_70","RY_Wet_BFL_Dur"
"1216",2,6,7,10,11,13,"RY_discon_400","BY_recon_100","RY_discon_40","SY_discon_400","RY_recon_10"
"1217",2,6,7,10,12,13,"BY_recon_750","SY_discon_400","BY_recon_10","RY_discon_40","RY_Wet_BFL_Dur"
"1218",2,6,7,11,12,13,"SY_SP_ROC","BY_recon_10","BY_recon_750","RY_recon_400","RY_recon_500"
"1219",2,6,8,9,10,11,"BY_recon_500","SY_SP_ROC","BY_recon_750","RY_SP_ROC","SY_discon_400"
"1220",2,6,8,9,10,12,"BY_recon_750","RY_Wet_Tim","BY_recon_100","SY_discon_400","RY_discon_1000"
"1221",2,6,8,9,10,13,"BY_recon_500","log_BY_tot_flow_sepdec","BY_recon_100","RY_SP_ROC","BY_recon_70"
"1222",2,6,8,9,11,12,"BY_recon_150","SY_SP_ROC","RY_Wet_Tim","RY_recon_150","BY_recon_750"
"1223",2,6,8,9,11,13,"BY_recon_500","log_BY_tot_flow_sepdec","BY_recon_70","SY_discon_1000","BY_recon_100"
"1224",2,6,8,9,12,13,"log_BY_tot_flow_sepdec","BY_recon_150","BY_recon_100","RY_recon_300","RY_Wet_Tim"
"1225",2,6,8,10,11,12,"SY_SP_ROC","BY_recon_200","SY_discon_400","BY_recon_750","RY_Wet_Tim"
"1226",2,6,8,10,11,13,"BY_recon_500","log_BY_tot_flow_sepdec","BY_recon_100","RY_SP_ROC","SY_discon_400"
"1227",2,6,8,10,12,13,"BY_recon_500","log_BY_tot_flow_sepdec","BY_recon_100","RY_recon_300","BY_recon_750"
"1228",2,6,8,11,12,13,"BY_recon_150","BY_recon_500","log_BY_tot_flow_sepdec","RY_recon_400","BY_recon_100"
"1229",2,6,9,10,11,12,"SY_SP_ROC","SY_discon_400","RY_discon_400","RY_Wet_BFL_Dur","BY_recon_100"
"1230",2,6,9,10,11,13,"RY_discon_400","BY_recon_100","RY_discon_40","SY_discon_400","RY_recon_10"
"1231",2,6,9,10,12,13,"BY_recon_750","SY_discon_400","RY_discon_40","BY_recon_10","BY_recon_100"
"1232",2,6,9,11,12,13,"RY_recon_400","BY_recon_750","SY_SP_ROC","BY_recon_10","RY_recon_500"
"1233",2,6,10,11,12,13,"RY_discon_400","SY_SP_ROC","SY_discon_400","RY_discon_40","RY_recon_400"
"1234",2,7,8,9,10,11,"RY_SP_ROC","SY_discon_400","BY_tot_flow_sepdec","SY_discon_300","BY_recon_750"
"1235",2,7,8,9,10,12,"RY_SP_ROC","SY_discon_400","RY_Wet_Tim","RY_recon_70","RY_discon_1000"
"1236",2,7,8,9,10,13,"BY_recon_500","log_BY_tot_flow_sepdec","BY_recon_100","RY_SP_ROC","RY_recon_500"
"1237",2,7,8,9,11,12,"SY_min_flow_janjul","BY_recon_750","RY_Wet_Tim","RY_DS_Mag_90","SY_SP_ROC"
"1238",2,7,8,9,11,13,"BY_recon_500","log_BY_tot_flow_sepdec","BY_recon_100","BY_recon_70","SY_discon_1000"
"1239",2,7,8,9,12,13,"log_BY_tot_flow_sepdec","BY_recon_150","BY_recon_100","BY_recon_10","RY_recon_20"
"1240",2,7,8,10,11,12,"SY_discon_400","RY_SP_ROC","SY_discon_300","BY_recon_750","SY_SP_ROC"
"1241",2,7,8,10,11,13,"BY_recon_500","log_BY_tot_flow_sepdec","RY_SP_ROC","BY_recon_100","SY_discon_400"
"1242",2,7,8,10,12,13,"log_BY_tot_flow_sepdec","BY_recon_200","BY_recon_500","RY_SP_ROC","BY_recon_100"
"1243",2,7,8,11,12,13,"BY_recon_150","log_BY_tot_flow_sepdec","SY_min_flow_janjul","BY_recon_500","BY_recon_750"
"1244",2,7,9,10,11,12,"SY_discon_400","RY_Wet_BFL_Dur","BY_recon_750","SY_SP_ROC","SY_discon_300"
"1245",2,7,9,10,11,13,"BY_recon_750","SY_discon_400","RY_recon_70","BY_recon_500","RY_recon_10"
"1246",2,7,9,10,12,13,"SY_discon_400","BY_recon_750","BY_recon_10","RY_Wet_BFL_Dur","SY_discon_500"
"1247",2,7,9,11,12,13,"BY_recon_10","BY_recon_750","RY_DS_Mag_90","RY_recon_500","SY_SP_ROC"
"1248",2,7,10,11,12,13,"SY_discon_400","BY_recon_750","RY_DS_Mag_50","RY_recon_70","RY_Wet_BFL_Dur"
"1249",2,8,9,10,11,12,"BY_recon_200","SY_SP_ROC","SY_discon_400","RY_Wet_Tim","BY_tot_flow_sepdec"
"1250",2,8,9,10,11,13,"BY_recon_500","log_BY_tot_flow_sepdec","RY_SP_ROC","BY_recon_100","SY_discon_400"
"1251",2,8,9,10,12,13,"log_BY_tot_flow_sepdec","BY_recon_200","BY_recon_300","BY_recon_100","BY_recon_500"
"1252",2,8,9,11,12,13,"BY_recon_150","log_BY_tot_flow_sepdec","BY_recon_100","BY_recon_10","RY_recon_500"
"1253",2,8,10,11,12,13,"BY_recon_200","log_BY_tot_flow_sepdec","BY_recon_500","BY_recon_100","SY_discon_400"
"1254",2,9,10,11,12,13,"BY_recon_750","SY_discon_400","RY_Wet_BFL_Dur","SY_SP_ROC","BY_recon_200"
"1255",3,4,5,6,7,8,"log_SY_tot_flow_janjul","SY_discon_200","RY_recon_8","RY_recon_70","RY_recon_400"
"1256",3,4,5,6,7,9,"SY_discon_150","RY_discon_200","RY_recon_70","RY_recon_8","SY_discon_200"
"1257",3,4,5,6,7,10,"RY_discon_200","RY_recon_70","SY_discon_150","SY_discon_200","RY_recon_8"
"1258",3,4,5,6,7,11,"RY_discon_200","RY_recon_8","SY_discon_150","SY_SP_ROC","RY_recon_10"
"1259",3,4,5,6,7,12,"RY_Wet_BFL_Dur","SY_discon_1000","RY_SP_ROC","BY_recon_10","RY_recon_70"
"1260",3,4,5,6,7,13,"RY_discon_200","BY_recon_70","SY_discon_150","BY_recon_200","BY_recon_10"
"1261",3,4,5,6,8,9,"SY_discon_70","SY_discon_150","SY_min_flow_janjul","RY_discon_200","SY_discon_300"
"1262",3,4,5,6,8,10,"RY_recon_8","SY_discon_200","BY_recon_100","RY_discon_200","RY_recon_70"
"1263",3,4,5,6,8,11,"RY_recon_8","SY_discon_200","SY_discon_150","RY_discon_200","SY_discon_1000"
"1264",3,4,5,6,8,12,"SY_discon_200","RY_Wet_BFL_Dur","BY_recon_100","RY_Wet_Tim","RY_recon_8"
"1265",3,4,5,6,8,13,"BY_recon_150","SY_discon_150","RY_recon_8","SY_discon_200","RY_discon_200"
"1266",3,4,5,6,9,10,"SY_discon_150","RY_discon_200","SY_discon_70","SY_discon_200","SY_Wet_BFL_Dur"
"1267",3,4,5,6,9,11,"RY_discon_200","SY_discon_150","SY_SP_ROC","RY_recon_8","SY_Wet_BFL_Dur"
"1268",3,4,5,6,9,12,"RY_Wet_BFL_Dur","SY_discon_200","RY_Wet_BFL_Mag_50","RY_SP_Tim","SY_min_flow_janjul"
"1269",3,4,5,6,9,13,"SY_discon_150","RY_discon_200","SY_discon_300","RY_recon_8","BY_recon_200"
"1270",3,4,5,6,10,11,"RY_discon_200","SY_SP_ROC","SY_discon_200","SY_discon_150","SY_Wet_BFL_Dur"
"1271",3,4,5,6,10,12,"RY_Wet_BFL_Dur","SY_discon_200","RY_discon_200","RY_SP_ROC","RY_discon_150"
"1272",3,4,5,6,10,13,"RY_discon_300","BY_recon_200","SY_discon_200","RY_discon_200","RY_discon_15"
"1273",3,4,5,6,11,12,"RY_Wet_BFL_Dur","RY_discon_200","RY_SP_ROC","SY_SP_ROC","SY_discon_200"
"1274",3,4,5,6,11,13,"RY_discon_200","SY_discon_150","RY_recon_8","SY_SP_ROC","BY_recon_10"
"1275",3,4,5,6,12,13,"RY_Wet_BFL_Dur","BY_recon_10","BY_recon_200","RY_SP_Tim","SY_discon_200"
"1276",3,4,5,7,8,9,"SY_discon_300","SY_min_flow_janjul","RY_SP_ROC","log_SY_tot_flow_janjul","RY_recon_70"
"1277",3,4,5,7,8,10,"log_SY_tot_flow_janjul","RY_SP_ROC","RY_recon_70","RY_recon_8","SY_min_flow_janjul"
"1278",3,4,5,7,8,11,"RY_discon_200","SY_min_flow_janjul","log_SY_tot_flow_janjul","SY_discon_100","RY_SP_ROC"
"1279",3,4,5,7,8,12,"SY_discon_200","SY_SP_ROC","BY_recon_150","BY_recon_10","BY_num_days_gt_90_pctile"
"1280",3,4,5,7,8,13,"BY_recon_70","log_SY_tot_flow_janjul","SY_min_flow_janjul","RY_recon_70","RY_discon_200"
"1281",3,4,5,7,9,10,"RY_discon_200","RY_recon_70","SY_min_flow_janjul","RY_recon_8","SY_discon_200"
"1282",3,4,5,7,9,11,"RY_discon_200","RY_recon_8","RY_discon_750","BY_min_flow_sepdec","SY_discon_150"
"1283",3,4,5,7,9,12,"RY_Wet_BFL_Dur","RY_Wet_BFL_Mag_50","SY_discon_200","RY_SP_Tim","RY_SP_ROC"
"1284",3,4,5,7,9,13,"RY_discon_200","BY_recon_200","BY_recon_15","RY_recon_70","SY_discon_300"
"1285",3,4,5,7,10,11,"RY_discon_200","RY_recon_8","SY_min_flow_janjul","BY_recon_40","RY_recon_70"
"1286",3,4,5,7,10,12,"SY_discon_1000","RY_Wet_BFL_Dur","SY_discon_200","BY_recon_15","RY_recon_70"
"1287",3,4,5,7,10,13,"RY_discon_200","BY_recon_200","RY_recon_70","RY_discon_300","BY_recon_15"
"1288",3,4,5,7,11,12,"RY_recon_8","RY_SP_ROC","BY_recon_15","RY_SP_Tim","SY_min_flow_janjul"
"1289",3,4,5,7,11,13,"RY_discon_200","RY_recon_8","BY_recon_15","BY_min_flow_sepdec","SY_min_flow_janjul"
"1290",3,4,5,7,12,13,"BY_recon_10","RY_Wet_BFL_Dur","BY_recon_200","RY_SP_Tim","BY_recon_15"
"1291",3,4,5,8,9,10,"BY_recon_100","RY_discon_200","SY_min_flow_janjul","SY_discon_750","RY_recon_70"
"1292",3,4,5,8,9,11,"RY_discon_200","BY_recon_100","RY_recon_8","SY_discon_150","RY_Wet_Tim"
"1293",3,4,5,8,9,12,"RY_Wet_BFL_Dur","SY_discon_200","SY_min_flow_janjul","RY_num_days_gt_90_pctile","RY_SP_Tim"
"1294",3,4,5,8,9,13,"BY_recon_150","SY_discon_300","RY_discon_200","log_BY_tot_flow_sepdec","SY_min_flow_janjul"
"1295",3,4,5,8,10,11,"RY_discon_200","RY_recon_8","SY_discon_750","SY_min_flow_janjul","BY_recon_40"
"1296",3,4,5,8,10,12,"SY_discon_750","BY_recon_100","RY_Wet_BFL_Dur","SY_discon_150","SY_min_flow_janjul"
"1297",3,4,5,8,10,13,"BY_recon_150","RY_discon_300","SY_min_flow_janjul","RY_discon_200","RY_recon_70"
"1298",3,4,5,8,11,12,"BY_recon_100","RY_Wet_BFL_Dur","SY_SP_ROC","SY_discon_200","RY_SP_ROC"
"1299",3,4,5,8,11,13,"RY_discon_200","BY_recon_100","SY_min_flow_janjul","RY_Wet_Tim","SY_Wet_Tim"
"1300",3,4,5,8,12,13,"BY_recon_150","RY_Wet_BFL_Dur","SY_discon_200","RY_Wet_Tim","BY_recon_10"
"1301",3,4,5,9,10,11,"RY_discon_200","SY_SP_ROC","RY_num_days_gt_90_pctile","SY_min_flow_janjul","BY_recon_40"
"1302",3,4,5,9,10,12,"RY_Wet_BFL_Dur","RY_SP_Tim","SY_discon_200","RY_num_days_gt_90_pctile","RY_Wet_BFL_Mag_50"
